Topic,Title,Content
Biology,tumor originate rare cancer stem cell,tumor believed consist heterogeneous population tumor cell originating rare cancer stem cell cscs however emerging evidence show tumor may also originate noncscs give evidence supporting number tumorigenic tumor cell higher number cscs tumor also derive noncscs first applied idealized mathematical model theoretically calculated noncscs could initiate tumor proliferation potential adequate next demonstrated experimental study tumor cell murine solid melanoma hepatoma lewis lung carcinoma respectively potentially tumorigenic propose rare cscs exist origination tumor
Biology,symmetric v asymmetric stem cell division adaptation cancer,traditionally held central characteristic stem cell ability divide asymmetrically recent advance inducible genetic labeling provided ample evidence symmetric stem cell division play important role adult mammalian homeostasis well understood two type cell division differ term stem cell flexibility expand needed contrary implication symmetric asymmetric division mutation accumulation still poorly understood paper study stochastic model renewing tissue address optimization problem tissue architecture context mutant production specifically study process tumor suppressor gene inactivation usually take place sequence two consecutive hit one common pattern carcinogenesis compare contrast symmetric asymmetric mixed stem cell division focus rate doublehit mutant generated turn symmetricallydividing cell generate mutant rate significantly lower asymmetricallydividing cell result hold whether singlehit intermediate mutant disadvantageous neutral advantageous also independent whether carcinogenic doublehit mutant produced among stem cell also among differentiated cell argue symmetric stem cell division mammal could adaptation help delay onset cancer investigate question optimal fraction stem cell tissue quantify contribution nonstem cell mutant production work provides hypothesis explain observation mammalian cell symmetric pattern stem cell division seem common
Biology,modeling dichotomy immune response cancer cytotoxic effect tumorpromoting inflammation,although immune response often regarded acting suppress tumor growth clear stimulatory inhibitory interplay competing influence complex implication tumor development cancer dormancy study biological phenomenon theoretically construct minimally parameterized framework incorporates aspect immune response combine effect immune cell type general principle selflimited logistic growth physical process inflammation one quantitative setting simulation suggest protumor antitumor immunogenic response characterized larger smaller final tumor volume respectively response involves initial period tumor growth stimulated beyond growth without immune response mathematical description nonidentifiable allows u capture inherent biological variability tumor growth significantly alter tumorimmune dynamic thus treatment success rate ability model predict immunomodulation tumor growth may offer template design novel treatment approach exploit immune response improve tumor suppression including potential attainment immuneinduced dormant state
Biology,model tumour growth treatment continuous pulsed chemotherapy,work investigate mathematical model describing tumour growth treatment chemotherapy incorporates timedelay related conversion resting hunting cell study model using value parameter according experimental result vary parameter relevant treatment cancer find model exhibit dynamical behaviour associated suppression cancer cell either continuous pulsed chemotherapy applied according clinical protocol large range relevant parameter chemotherapy successful predation coefficient chemotherapic agent acting cancer cell varies infusion rate chemotherapy according inverse relation finally model able reproduce experimental result obtained michor collaborator nature exponential decline cancer cell patient treated drug glivec
Biology,contractile mechanical property epithelium perturbed actomyosin dynamic,mechanic important role morphogenesis generation force driving cell shape change determining effective material property cell tissue drosophila dorsal closure dc emerged model system studying interplay tissue mechanic cellular activity thereby amnioserosa generates one major force drive dc apical contraction constituent cell combined quantitation live data genetic mechanical perturbation cell biology investigate mechanical property contraction rate emerge cytoskeletal activity found decrease myosin phosphorylation induces fluidization cell become compliant conversely increase myosin phosphorylation increase actin linear polymerization induce solidification cell contrary expectation two perturbation opposite effect strain rate cell dc increase actin polymerization increase contraction rate cell increase myosin phosphorylation give rise cell contract slowly quantification perturbation induced laser ablation decay throughout tissue revealed tissue two mutant background reacts differently suggest difference strain rate cell situation myosin activity actin polymerization increased arise change contractile force transmitted coordinated across tissue ecadherin mediated adhesion result show optimal level myosin activity generate efficient contraction suggest architecture actin cytoskeleton dynamic adhesion complex important parameter emergence coordinated activity throughout tissue
Biology,emerging allee effect tumor growth,tumor cell develop different feature adapt environmental condition prominent example ability tumor cell switch migratory proliferative phenotype phenomenon known goorgrow mechanism however unclear particular phenotypic plasticity affect overall tumor growth address problem formulate study mathematical model spatiotemporal tumor dynamic different response local cell density mediate goorgrow dichotomy analysis reveals two dynamic regime distinguished cell motility allowed increase local cell density tumor cell population persist time irrespective initial size contrary cell motility assumed decrease respect local cell density allee effect emerges tumor population certain size threshold eventually extinguishes result suggest strategy aimed hindering migration instance enhancing contact inhibition worth explored alternative mainly focused checking tumor proliferation
Biology,modeling multiple myeloma vicious cycle signaling across bone marrow microenvironment,multiple myeloma plasma cell cancer lead dysregulated bone remodeling process present partial differential equation model describing dynamic bone remodeling presence myeloma tumor cell model explicitly take account role osteoclast osteoblast precursor cell stromal cell osteocyte tumor cell previous model based ordinary differential equation make simplifying assumption bone tumor cell adjacent however actuality cell population separated bone marrow model take separation account including diffusion chemical factor across marrow viewed communication tumor bone additionally model incorporates growth tumor diminishing bone mass utilizing moving boundary present numerical simulation qualitatively validate model description cell population dynamic
Biology,modeling effect multiple myeloma kidney function,multiple myeloma mm plasma cell cancer associated many health challenge including damage kidney tubulointerstitial fibrosis develop mathematical model capture qualitative behavior cell protein population involved specifically model interaction cell proximal tubule kidney free light chain renal fibroblast myeloma cell analyze model steadystate solution find mathematically biologically relevant stable steadystate solution foundational model provides representation dynamic key population tubulointerstitial fibrosis demonstrates population interact affect patient prognosis patient mm renal impairment
Biology,twophase model early fibrous cap formation atherosclerosis,atherosclerotic plaque growth characterised chronic inflammation promotes accumulation cellular debris extracellular fat inner artery wall material highly thrombogenic plaque rupture lead formation blood clot occlude major artery cause myocardial infarction stroke advanced plaque vascular smooth muscle cell smcs migrate deeper artery wall synthesise cap fibrous tissue stabilises plaque sequesters thrombogenic plaque content bloodstream fibrous cap provides crucial protection clinical consequence atherosclerosis mechanism cap formation poorly understood particular unclear certain plaque become stable robust others become fragile vulnerable rupture develop multiphase model nonstandard boundary condition investigate early fibrous cap formation atherosclerotic plaque model parameterised using range vitro vivo data includes highly nonlinear mechanism smc proliferation migration response endotheliumderived chemical signal demonstrate model smc population naturally evolves towards steadystate predict rate cap formation final plaque smc content consistent experimental observation mouse parameter sensitivity simulation show smc proliferation make limited contribution cap formation highlight stable cap formation relies critical balance smc recruitment plaque smc migration within plaque smc loss apoptosis model represents first detailed silico study fibrous cap formation atherosclerosis establishes multiphase modelling framework readily extended investigate many aspect plaque development
Biology,mechanobiological regulation bone remodeling theoretical development coupled system biologymicromechanical approach,bone remodeling involves coordinated removal bone osteoclast addition bone osteoblast process modulated prevailing mechanical environment paper fully coupled model bone remodeling developed based coupling bone cell population model micromechanical homogenization scheme bone stiffness former model considers biochemical regulatory mechanism bone cell rankranklopg pathway action tgfbeta latter model allows accurate upscaling mechanical property bone importantly consider bone remodeling controlled proportionally microscopic strain energy density observation scale sensing mechanical loading take place estimated mean continuum micromechanicsbased strain concentration approach allows address two fundamental question bone biology biochemical change influence bone remodeling affect composition mechanical property bone ii mechanism responsible mechanoregulation bone remodeling numerical study highlight conceptual advantage new approach compared conventional phenomenological model demonstrated proposed model able simulate change bone constituent volume fraction qualitative agreement experimental observation osteoporotic disuse syndrome
Biology,model pathogenesis psoriasis part local process,analytical research result experimental theoretical study pathogenesis psoriatic disease carried new model pathogenesis skin reaction systemic psoriatic process spp formulated psoriatic inflammation regarded reaction skin immune system activity mor dcr involved derma blood flow contain yantigen getting derma transformed mature madcy present antigen yspecific tlymphocytes well activate yantigen part interpeptide bridge iby therefore skin immune system incorrectly interpret yantigen presentation sign external psbinfection switch one mechanism protection bacterial infection epidermal hyperproliferation psoriatic plaque initiated action local inflammatory process derma causing innate also adaptive response particular possible open trauma derma hpv hpvcarriage keratinocytes level ypriming presence concentration yspecific tlymphocytes prepsoriatic derma lymph node also determines possibility psoriatic plaque initiation existence severity psoriatic plaque determined intensity yantigen income derma inside mor dcr severity plaque aggravated persists plaque initiation new mot dct incl mor dcr yspecific tlymphocytes constantly attracted plaque blood flow support vicious cycle decrease spp severity vicious cycle weaken natural remission plaque take place complete disappearance detailed analysis comparing new model pathogenesis five previously published model carried part
Biology,immunity plasmodium knowlesi h strain malaria olive baboon,malaria disease major global health economic development threat result approximately million death annually currently vaccine licensed use malaria study animal model especially nonhuman primate lead revelation possible immunological mechanism lead protection predisposition host malaria plasmodium knowlesi simian human malaria parasite attractive experimental parasite malaria research since infect olive baboon papio anubis nonhuman primate similar hostpathogen interaction human study carried determine host immunological profile provoked olive baboon course infection plasmodium knowlesi total eight adult baboon intravenously inoculated overnight cultured blood stage p knowlesi h strain parasite five baboon became acutely infected three became chronically infected immunological basis dual outcome infection determined measuring circulating cytokine helper helper antibody immunoglobulin g immunoglobulin response elicited infected baboon weekly basis enzyme linked immunosorbent assay elisa six week post infection generated data first time indicated acute p knowlesi malaria accompanied increased concentration interferon gamma ifn gamma tumour necrosis factor alpha tnf alpha il reduced level circulating interleukin il il il immunoglobulin g igg igm baboon host result largely agreeable data human study thereby increasing relevance olive baboon p knowlesi experimental infection system future malaria study
Biology,hybrid mathematical model selforganizing cell migration zebrafish lateral line,paper propose discrete continuous mathematical model morphogenesis posterior lateral line system zebrafishes model follows closely result obtained recent biological experiment rely hybrid description discrete cellular level continuous molecular level prove existence steady solution consistent formation particular biological structure neuromasts dynamical numerical simulation performed show behavior model qualitative quantitative accuracy describe evolution cell aggregate
Biology,robustness force stress inference epithelial tissue,morphogenesis shape tissue emerges collective cellular behavior part regulated mechanical biochemical interaction cell quantification force stress therefore necessary analyze mechanism controlling tissue morphogenesis recently mechanical measurement method based force inference cell shape connectivity developed noninvasive provide spacetime map force stress within epithelial tissue prefactors previously performed comparative study three forceinference method differ approach treating indefiniteness inverse problem cell shape force present study validate compare three force inference method tested robustness measuring temporal fluctuation estimated force quantitative data celllevel dynamic developing tissue suggests variation force stress remain small within short period time sim minute showed celljunction tension global stress inferred bayesian force inference method varied le time inferred method estimate tension contrast amplitude temporal fluctuation estimated cell pressure differs le different method altogether present study strengthens validity robustness bayesian forceinference method
Biology,cytoskeletal turnover myosin contractility drive cell autonomous oscillation model drosophila dorsal closure,oscillatory behaviour forcegenerating system pervasive phenomenon cell biology work investigate oscillation actomyosin cytoskeleton drive cell shape change process dorsal closure morphogenetic event drosophila embryo development whereby epidermal continuity generated pulsatile apical area reduction cell constituting amnioserosa tissue present theoretical model cell dynamic oscillatory behaviour arises due coupling active myosindriven force actin turnover cell deformation oscillation model cellautonomous modulated neighbour coupling model accurately reproduces oscillatory dynamic cell amplitude frequency evolution key prediction arising model rate actin turnover myosin contractile force must increase dc order reproduce decrease amplitude period cell area oscillation observed vivo prediction open new way think molecular underpinnings cell oscillation link net tissue contraction suggests form future experimental measurement
Biology,active tension network model reveals exotic mechanical state realized epithelial tissue,widely recognized mechanical interaction cell play crucial role epithelial morphogenesis yet understanding mechanism stress deformation affect cell behavior remains open problem due complexity inherent mechanical behavior cell difficulty direct measurement force within tissue theoretical model help focusing experimental study providing framework interpreting measurement end vertex model introduced approximation epithelial cell mechanic based polygonal tiling representation planar tissue formulate analyze active tension network atn model based polygonal representation epithelial tissue geometry addition assumes mechanical balance dominated cortical tension ii introduces tension dependent local remodeling cortex representing active nature cytoskeletal mechanic tensiondominance assumption immediate implication geometry cell demonstrate hold certain type drosophila epithelial tissue demonstrate stationary configuration atn form manifold one degree freedom per cell corresponding isogonal ie angle preserving deformation cell dominate dynamic response perturbation show isogonal mode account approximately experimentally observed deformation cell process ventral furrow formation drosophila interesting property model include exponential screening mechanical stress negative poisson ratio response external uniaxial stress also provide new approach problem inferring local cortical tension observed geometry epithelial cell tissue
Biology,mapk inhibition reduces radioresistance pulsed proton beam breast cancer stem cell cell,recent study identified highly tumorigenic cell stem celllike characteristic human cancer termed cancer stem cell cscs cscs resistant conventional radiotherapy chemotherapy owing high dna repair ability oncogene overexpression however mechanism regulating csc radioresistance particularly proton beam resistance remain unclear isolated cscs breast cancer cell line expressed characteristic breast csc membrane protein marker irradiated cscs pulsed proton beam confirmed cscs resistant pulsed proton beam showed treatment erk inhibitor reduced csc radioresistance based result bcsc radioresistance reduced proton beam therapy cotreatment inhibitor representing novel approach breast cancer therapy
Biology,towards cellbased mechanostat theory bone need account osteocyte desensitisation osteocyte replacement,bone mechanostat theory describes adaptation bone tissue mechanical environment many experiment investigated observed structural adaptation however still much uncertainty define reference mechanical state bone structure adapted stable clinical experimental observation show reference state varies space time wide range timescales propose osteocytebased mechanostat theory link various timescales structural adaptation various dynamic feature osteocyte network bone theory assumes osteocyte formed adapted current local mechanical environment modulation morphological genotypic osteocyte property involved mechanical sensitivity distinguish two main type physiological response osteocyte subsequently modify reference mechanical state one replacement osteocyte bone remodelling occurs long timescales bone turnover cell desensitisation response occur rapidly reversibly osteocyte lifetime novelty theory propose longlasting morphological genotypic osteocyte property provide material basis longterm mechanical memory bone gradually reset bone remodelling test theory simulating longterm mechanical disuse modelling spinal cord injury shortterm mechanical loading modelling daily exercise mathematical model consideration osteocyte desensitisation osteocyte replacement remodelling able capture different phenomenon timescales observed mechanical adaptation bone tissue lending support theory
Biology,mathematical model granulopoiesis incorporating negative feedback dynamic kinetics gcsfneutrophil binding internalisation,develop physiological model granulopoiesis includes explicit modelling kinetics cytokine granulocyte colonystimulating factor gcsf incorporating freely circulating concentration concentration cytokine bound mature neutrophil gcsf concentration used directly regulate neutrophil production rate differentiation stem cell neutrophil precursor effective proliferation rate mitosis maturation time release rate mature marrow reservoir circulation dependent level gcsf system dependence maturation time cytokine concentration introduces statedependent delay differential equation model show derived agestructured partial differential equation model mitosis maturation also detail derivation rest model model estimated parameter shown successfully predict neutrophil gcsf response variety treatment scenario including combined administration chemotherapy exogenous gcsf concomitant treatment reproduced without additional fitting characterise drugdrug interaction
Biology,discrete continuous mathematical model cardiac progenitor cell formation growth spheroid cluster cardiospheres,propose discrete continuous mathematical model describing vitro growth process biophsyderived mammalian cardiac progenitor cell growing cluster form sphere cardiospheres approach hybrid discrete cellular scale continuous molecular level present model cell subject selforganizing collective dynamic mechanism additionally proliferate differentiate also depending stochastic process two latter process triggered regulated chemical signal present environment numerical simulation show structure development clustered progenitor good agreement result obtained vitro experiment
Biology,structured model cell migration incorporating molecular binding process,dynamic interplay collective cell movement various molecule involved accompanying cell signalling mechanism play crucial role many biological process including normal tissue development pathological scenario wound healing cancer information various structure embedded within process allows detailed exploration binding molecular specie cellsurface receptor within evolving cell population paper establish general spatiotemporalstructural framework enables description molecular binding cell membrane coupled cell population dynamic first provide general theoretical description approach illustrate two example arising cancer invasion
Biology,perspective mathematics biological patterning morphogenesis,central question developmental biology size position determined genetic code carry instruction control property order regulate pattern morphology structure developing organism transcription protein translation mechanism implement instruction however happen without manner sampling epigenetic information current pattern morphological form structure organism rigorous description space timevarying pattern morphological form reduces one among various class spatiotemporal partial differential equation reactiontransport equation represent one class starting simple fickian diffusion incorporation reaction phase segregation advection term represent many pattern seen animal plant kingdom morphological form requiring development threedimensional structure also represented equation mass transport albeit limited degree recognition physical force play controlling role shaping tissue lead conclusion nonlinear elasticity governs development morphological form setting inhomogeneous growth drive elasticity problem combination reactiontransport equation elastogrowth make accessible potentially unlimited spectrum patterning morphogenetic phenomenon developmental biology perspective communication survey partial differential equation mathematical physic proposed govern patterning morphogenesis developmental biology several numerical example included illustrate equation corresponding physic intention providing physical insight wherever possible
Biology,addressing current challenge cancer immunotherapy mathematical computational modeling,goal cancer immunotherapy boost patient immune response tumor yet design effective immunotherapy complicated various factor including potentially immunosuppressive tumor microenvironment immunemodulating effect conventional treatment therapyrelated toxicity complexity incorporated mathematical computational model cancer immunotherapy used aid rational therapy design review survey modeling approach umbrella major challenge facing immunotherapy development encompass tumor classification optimal treatment scheduling combination therapy design although overlapping challenge presented unique opportunity modeler make contribution using analytical numerical analysis model outcome well optimization algorithm discus several example model grown complexity biological information become available showcasing model development dynamic process interlinked rapid advance tumorimmune biology conclude review recommendation modeler respect methodology biological direction might help keep modeler forefront cancer immunotherapy development
Biology,umbilical cord blood banking therapeutic us,umbilical cord blood ubc viewed promising source stem cell collection cost minimal benefit immense cord blood used treat malignant nonmalignant disease due progenitor characteristic know stem cellsits property immunologically immature high plasticity made superior source stem cell stem cell collected cord blood neutral differentiation capability allow medical professional produce functional neural cell stem cellscord blood banking cbb storing umbilical cord blood collected immediately delivery baby great care concern needed proper storage progenitor cell hence cord blood bank come play type public private direct donation banksclinical trial still early stage abundance still uncovered result obtained demonstrated high potential scope towards effective development therapy treatment rare disorder
Biology,metabolomic signature type diabetesinduced sensory loss nerve damage diabetic neuropathy,diabeticinduced peripheral neuropathy dpn diabetic late complication molecular mechanism underlying pathophysiology nerve damage sensory loss remain largely unclear recently alteration metabolic flux gained attention basis organ damage diabetes however peripheral sensory neuron adequately analyzed present study attempted delineate role alteration metabolic pathway relation nerve damage sensory loss employed stzinjected mouse model diabetes investigate progression dpn behavioral measurement sensitivity thermal mechanical stimulus quantitative assessment intraepidermal nerve fiber density employed msbased screen address alteration level metabolite peripheral sciatic nerve sn amino acid aa serum several month poststz administration although hyperglycemia body weight change occurred early sensory loss reduced intraepithelial branching nociceptive nerve evident wks poststz longitudinal metabolite screen sn demonstrated mouse wks poststz showed early impairment tricarboxylic acid found level citric acid ketoglutaric acid succinic acid fumaric acid malic acid observed significantly reduced sn wks poststz addition also found increase level sorbitol llactate sn wks poststz injection aa screen serum showed amino acid val ile leu increased wks poststz similarly level tyr asn ser ala pro showed progressive increase result indicate impaired tca cycle metabolite peripheral nerve primary cause shunting metabolic substrate compensatory pathway lead mitochondrial dysfunction nerve damage
Biology,three potential source cell injury lymphoid cell associated development lymphoid leukemia lymphoma,lymphoid leukemia lymphoma blood cancer developed lymphoid cell lcs understand cause mechanism cell transformation lc studied potential source cell injury lcs analyzed dna change generated accumulate lcs dna change contribute cell transformation lc generated lcs marrow thymus lymph node lns andor lymphoid tissue lts lnslts pathogeninfections may main cause cell injury lcs marrow cavity repeated boneremodeling bonegrowth bonerepair producing toxic substance may source damage hematopoietic cell including hematopoietic stem cell hscs developing lcs thymus thymic involution death stromal cell may damaging factor developing tcells ii point dna mutation pdm chromosome change cc two major type dna change cc include numerical cc nccs structural cc sccs generation pdmscc may result misrepair dna dna break generation ncc rather consequence dysfunction cell division iii repeated cell injury cell proliferation drive accumulation dna change lcs hscs however longterm accumulation dna change occurs mainly longliving stem cell including hscs memory cell conclusion dna change lcs generated accumulate consequence repeated cell injury repeated cell proliferation three potential source cell injury lcs may repeated boneremodeling longterm thymic involution repeated pathogeninfections
Biology,acute lymphoblastic leukemia may develop result rapid transformation lymphoblast triggered repeated boneremodeling bonegrowth,acute lymphoblastic leukemia chronic lymphocytic leukemia cll two major form leukemia arise lymphoid cell lcs occurs mostly child cll occurs mainly old people however philadelphiachromosomepositive phall phlike occur child adult understand childhood leukemialymphoma recently proposed two hypothesis cause mechanism cell transformation lc hypothesis repeated boneremodeling bonegrowth bonerepair may source cell injury marrow cell including hematopoietic stem cell hscs myeloid cell lcs hypothesis b lc may three pathway transformation slow rapid accelerated discus present paper developing mechanism cll hypothesis peak incidence young child may develop mainly result rapid cell transformation lymphoblast prolymphocyte differently phall phlike may develop result transformation lymphoblast via accelerated pathway occurring mainly adult cll may result transformation memory bcell via slow pathway causing cell injury hscs lcs repeated boneremodeling bonegrowth bonerepair may related cell transformation lc conclusion may develop result cell transformation lymphoblast via rapid accelerated pathway repeated boneremodeling bonegrowth may trigger cell transformation lymphoblast child
Biology,pediatric lymphoma may develop onestep cell transformation lymphoid cell,lymphoma large group neoplasm developed lymphoid cell lcs lymph node lns lymphoid tissue lts form lymphoma including burkitt lymphoma bl alk anaplastic large cell lymphoma alkalcl tcell lymphoblastic lymphomaleukemia tlbl occur mainly child teenager hodgkin lymphoma hl peak incidence age understand pediatric lymphoma recently proposed two hypothesis cause mechanism cell transformation lc hypothesis repeated boneremodeling bonegrowth bonerepair may source cell injury marrow cell including hematopoietic stem cell hscs myeloid cell lcs thymic involution may source damage developing tcells thymus hypothesis b lc may three pathway transformation slow rapid accelerated paper discus pediatric lymphoma hypothesis peak incidence young age bl tlbl alkalcl hl develop likely result rapid transformation lc bl alkalcl hl cell transformation may triggered severe viral infection tlbl cell transformation may related thymic involution occurring adult child diffuse large bcell lymphoma dlbcl may develop via slow accelerated pathway conclusion pediatric lymphoma may develop result onestep cell transformation lc severe viral infection may main trigger rapid transformation lc lnlt
Biology,development pediatric myeloid leukemia may related repeatedboneremodeling bonegrowth,acute myeloid leukemia aml chronic myeloid leukemia cml two major formsof leukemia developed myeloid cell mc understand aml cml occurin child analyzed cause mechanism cell transformation mc forthe mc marrow cavity repeated boneremodeling bonegrowth may source ofcell injury ii type blood cell mc may higher survivability dnachanges require obtaining fewer cancerous property cell transformation tissuecell iii point dna mutation pdms chromosome change cc two majortypes dna change cc three subtypes effect cell great effect cc geccs mildeffect cc meccs intermediateeffect cc ieccs gecc affectsone gene alone trigger cell transformation pdmsmeccs mostly mildand accumulate cell pdmsmeccs contribute cell transformation aniecc affect one gene participates cell transformation iv based ii andiii hypothesize mc may two pathway transformation slow anaccelerated slow pathway driven accumulation pdmsmeccs accelerated pathwayis driven accumulation pdmsmeccsiecc transformation via slow pathwayoccurs old age whereas via accelerated pathway occurs age thus cml andpediatric aml may develop via accelerated pathway adult aml may develop via bothpathways conclusion pediatric aml cml may develop result transformationof mc via accelerated pathway repeated boneremodeling bonegrowth may atrigger transformation mc child
Biology,importance impact discovery neural crest fate,review historical highlight exploratory study vertebrate embryonic structure known neural crest study molecular property cell produce migratory capacity plasticity stillgrowing list tissue depend presence form function continue enrich understanding congenital malformation pediatric cancer also evolutionary biology
Biology,vitro vascularized tumor platform modeling tumorvasculature interaction inflammatory breast cancer,inflammatory breast cancer ibc rare form breast cancer associated increased angiogenesis metastasis largely driven tumorstromal interaction vasculature extracellular matrix ecm however currently lack understanding role interaction play initiation progression disease study developed first threedimensional vitro vascularized breast tumor platform quantify spatial temporal dynamic tumorvasculature tumorecm interaction specific ibc platform consisting collagen type ecm endothelialized blood vessel cultured ibc cell triple negative comparison nonibc cell triple negative acellular collagen platform endothelial blood vessel served control platform exhibited significantly p higher vessel permeability decreased endothelial coverage vessel lumen compared control ibc platform expressed higher level vegf p increased collagen ecm porosity compared nonibc p control p platform additionally unique platform observed progressive sprouting endothelium time resulting viable vessel lumen newly sprouted vessel encircled cluster cell replicating feature vivo ibc ibc vitro vascularized platform introduced study model welldescribed vivo clinical ibc phenotype provide adaptable high throughout tool systematically quantitatively investigating tumorstromal mechanism dynamic tumor progression
Biology,multiscale modelling fibre dynamic cell adhesion within moving boundary cancer invasion,cancer cell invasion recognised one hallmark cancer involves several innerrelated multiscale process ultimately contribute spread surrounding tissue order gain deeper understanding tumour invasion process pay special attention interacting dynamic cancer cell population various constituent surrounding tumour microenvironment end consider key role ecm play within human body tissue providing structure support surrounding cell also acting platform cell communication spatial movement several vital structure within ecm however going focus primarily fibrous protein fibronectin fibre play crucial role tumour progression enabling anchorage tumour cell ecm work consider twoscale dynamic crosstalk cancer cell two component ecm consisting fibre nonfibre phase end incorporate interlinked twoscale dynamic cellsecm interaction within tumour support contributes simultaneously celladhesion dynamic rearrangement restructuring ecm fibre furthermore embedded within multiscale moving boundary approach invading cancer cell population presence celladhesion tissue scale cellscale fibre redistribution activity leading edge matrix degrading enzyme molecular proteolytic process overall modelling framework accompanied computational result explore impact cancer invasion pattern different level cell adhesion conjunction continuous ecm fibre rearrangement
Biology,vivo measurement blood clot mechanic computational fluid dynamic based intravital microscopy image,ischemia leading heart attack stroke major cause death world whether occlusion occurs depends ability growing thrombus resist force exerted structure manuscript provides first known vivo measurement stress clot withstand yielding surrounding blood flow namely latticeboltzmann method flow simulation performed based clot geometry latter estimated intravital microscopy image laserinduced injury cremaster microvasculature live mouse addition reporting blood clot yield stress also show thrombus core experience significant deformation shell indicates latter prone embolization hence drug designed target shell selectively leaving core intact minimize excessive bleeding finally laid foundation nondimensionalization procedure unraveled relationship clot mechanic biology hence proposed framework could ultimately lead unified theory thrombogenesis capable explaining clotting event thus finding presented herein beneficial understanding treatment heart attack stroke hemophilia
Biology,adapting plant tissue model animal development introducing cell sliding virtualleaf,cellbased mathematical modeling collective cell behavior become prominent tool developmental biology cellbased model represent individual cell single particle set interconnected particle predict collective cell behavior follows set interaction rule particular vertexbased model popular tool studying mechanic confluent epithelial cell layer represent junction three sometimes cell confluent tissue point particle connected using structural element represent cell boundary disadvantage model cellcell interface represented straight line suitable simplification epithelial tissue interface typically tension simplification may appropriate mesenchymal tissue tissue compression cellcell boundary buckle paper introduce variant vms two limitation vms resolved new model also seen offthelattice generalization cellular potts model extension opensource package virtualleaf initially developed simulate plant tissue morphogenesis cell move relative one another present extension virtualleaf introduces new rule cellcell shear sliding transition emerge naturally allowing application virtualleaf problem animal development show updated virtualleaf yield different result traditional vertexbased model differentialadhesiondriven cell sorting neighborhood topology soft cellular network
Biology,geometry epithelial cell provides robust method image based inference stress within tissue,cellular mechanic play important role epithelial morphogenesis process wherein cell reshape rearrange produce tissuescale deformation however study tissuescale mechanic impaired difficulty direct measurement stress invivo alternative imagebased inference scheme aim estimate stress snapshot cellular geometry challenged sensitivity fluctuation measurement noise well dependence boundary condition overcome difficulty introducing new variational approach geometrical variation method gvm exploit fundamental duality stress cellular geometry exists state mechanical equilibrium discrete mechanical network approximate cellular tissue geometrical variation method two dimensional apical geometry epithelial tissue approximated tiling circular arc polygon cap arc represent intercellular interface defined balance local line tension pressure differential adjacent cell take advantage local constraint mechanical equilibrium imposes cap geometry define variational procedure extract best fitting equilibrium configuration image epithelial monolayers gvmbased stress inference algorithm validated comparison predicted cellular mesoscopic scale stress measured myosin ii pattern epithelial tissue drosophila embryogenesis gvm prediction mesoscopic stress tensor correlate level measured myosin distribution reveals myosin ii activity involved static internal force balance within epithelial layer lastly study provides practical method nondestructive estimation stress live epithelial tissue
Biology,microglial memory early life stress inflammation susceptibility neurodegeneration adulthood,review evidence supporting role early life programming susceptibility adult neurodegenerative disease highlighting question proposing avenue future research advance understanding fundamental process key element phenomenon chronic stress neuroinflammation triggering microglial polarization microglial memory connection neurodegeneration review mediating mechanism may function early biomarkers increased susceptibility neurodegeneration devise novel early lifemodifying intervention steer developmental trajectory optimum
Biology,towards system tissue engineering elucidating dynamic spatial coordination individual cell driving emergent behavior,biomaterial system allowed vitro production complex emergent tissue behavior possible conventional culture system allowing analysis normal development well disease process propose path towards developing design parameter biomaterial system lie identifying molecular driver emergent behavior leveraging technological advance system biology including single cell omics genetic engineering high content imaging research focus term system tissue engineering uniquely interrogate mechanism complex tissue behavior emerge potential capture contribution dynamic regulation tissue development dysregulation ii single cell heterogeneity function rare cell type iii spatial distribution structure individual cell cell type within tissue collectively system tissue engineering facilitate identification biomaterial design parameter accelerate basic science discovery translation
Biology,threedimensional cell culture model hepatocytes open new avenue real world research liver,culture model valuable vitro tool study liver biology metabolism organogenesis tissue morphology drug discovery cellbased assay compelling evidence suggests cell cultured model exhibit superior liverspecific function conventional culture evaluating hepatobiliary drug disposition druginduced hepatotoxicity due vivolike physiological condition recapitulated model technology review attribute culture model acquiring relevant liver phenotype functionality discus critical niche factor found modulate hepatocytes highlight recent advancement cell culture technology achieve nextlevel vitro tool preclinical study
Biology,model predicts fundamental role biomechanical control cell cycle progression liver regeneration partial hepatectomy,partial hepatectomy phx surgical intervention part liver removed due extraordinary capacity regenerate liver able regenerate twothirds mass within week nevertheless patient regeneration fails understanding principle limitation underlying regeneration may permit control process prospectively improve regeneration established simulation model mimic process regeneration liver lobe mouse model represents hepatocyte individually build upon previous computational model regeneration drug induced damage single liver lobule present study simulates entire liver lobe consist hundred thousand lobule account biomechanical control cell cycle progression biomechanical growth control considered previous work model reproduced available experimental observation bgc taken account interestingly model predicted bgc minimizes number proliferating neighbor cell proliferating cell resulting checkerboardlike proliferation pattern moreover model predicted different cell proliferation pattern pig mouse corresponded data obtained regenerating tissue two specie conclusion established model suggest biomechanical control mechanism may play significant role liver regeneration phx
