Topic,Title,Content
ComputerScience,modeling internet thing simulation perspective,paper deal problem properly simulating internet thing iot simulating iot allows evaluating strategy employed deploy smart service different kind territory however heterogeneity scenario seriously complicates task imposes use sophisticated modeling simulation technique discus novel approach provision scalable simulation scenario enable realtime execution massively populated iot environment attention given novel hybrid multilevel simulation technique combined agentbased adaptive parallel distributed simulation pad approach provide mean perform highly detailed simulation demand support claim detail use case concerned simulation vehicular transportation system
ComputerScience,multilevel simulation internet thing smart territory,paper methodology presented employed simulating internet thing iot requirement scalability due possibly huge amount involved sensor device heterogeneous scenario might occur impose resorting sophisticated modeling simulation technique particular multilevel simulation regarded main framework allows simulating largescale iot environment keeping high level detail needed consider use case based deployment smart service decentralized territory two level simulator employed based coarse agentbased adaptive parallel distributed simulation approach model general life simulated entity however needed finer grained simulator based omnet triggered restricted portion simulated area allows considering issue concerned wireless communication based use case confirmed adhoc wireless networking technology represent principle tool deploy smart service decentralized countryside moreover performance evaluation confirms viability utilizing multilevel simulation simulating large scale iot environment
ComputerScience,quest scalability accuracy simulation internet thing approach based multilevel simulation,paper present methodology simulating internet thing iot using multilevel simulation model respect conventional simulator approach allows u tune level detail different part model without compromising scalability simulation use case developed twolevel simulator study deployment smart service rural territory higher level base coarse grained agentbased adaptive parallel distributed simulator needed simulator spawn omnet model instance evaluate detail issue concerned wireless communication restricted area simulated world performance evaluation confirms viability multilevel simulation iot environment
ComputerScience,selfhealing dilemma distributed system faultcorrection v faulttolerance,largescale decentralized system autonomous agent interacting via asynchronous communication often experience following selfhealing dilemma faultdetection inherits network uncertainty making faulty process indistinguishable slow process implication dramatic selfhealing mechanism become biased costineffective particular triggering undesirable faultcorrection result new fault could prevented faulttolerance instead nevertheless faulttolerance alone without eventually correcting persistent fault make system underperforming well measuring understanding resolving selfhealing dilemma timely challenge critical requirement given rise distributed ledger edge computing internet thing several application domain energy transport health paper introduces novel generalpurpose modeling fault scenario accurately measure predict inconsistency generated faultcorrection faulttolerance node network monitor health status another node defect contrast related work information computationalapplication scenario overlying algorithm application data required rigorous experimental methodology designed evaluates experimental setting different fault scale fault profile fault detection threshold almost measurement inconsistency prototyped decentralized network node prediction performance modeled fault scenario validated challenging application scenario decentralized dynamic innetwork aggregation using realworld data smart grid pilot project finding confirm origin inconsistency design phase provide new insight tune selfhealing mechanism design phase
ComputerScience,optimal unionfind constraint handling rule,constraint handling rule chr committedchoice rulebased language originally intended writing constraint solver paper show also possible write classic unionfind algorithm variant chr program neither compromise declarativeness efficiency study time complexity program match almostlinear complexity best known imperative implementation fact illustrated experimental result
ComputerScience,uscut interactive algorithm rapid detection segmentation liver tumor ultrasound acquisition,ultrasound u commonly used liver imaging modality worldwide play important role followup cancer patient liver metastasis present interactive segmentation approach liver tumor u acquisition due low image quality low contrast tumor surrounding tissue u image segmentation challenging thus clinical practice still relies manual measurement outlining tumor u image target problem applying interactive segmentation algorithm u data allowing user get realtime feedback segmentation result algorithm developed tested handinhand physician computer scientist make sure future practical usage clinical setting feasible cover typical acquisition clinical routine approach evaluated dozen datasets tumor hyperechoic brighter hypoechoic darker isoechoic similar comparison surrounding liver tissue due interactive realtime behavior approach possible even difficult case find satisfying segmentation tumor within second without parameter setting average tumor deviation compared manual measurement however long term goal ease volumetric acquisition liver tumor order evaluate treatment response additional aim registration intraoperative u image via interactive segmentation patient preinterventional ct acquisition
ComputerScience,ermrest entityrelationship data storage service webbased dataoriented collaboration,scientific discovery increasingly dependent scientist ability acquire curate integrate analyze share large diverse collection data detail vary domain domain data often consist diverse digital asset eg image file sequence data simulation output organized complex relationship context may evolve course investigation addition discovery often collaborative sharing data organizational context highly desirable common system managing file asset metadata hide inherent relational structure traditional relational database system extend distributed collaborative environment often seen scientific investigation address issue introduce ermrest collaborative data management service allows general entityrelationship modeling metadata manipulated restful access method present design criterion architecture service implementation well describe ecosystem tool service created integrate metadata endtoend scientific data life cycle ermrest deployed hundred user across multiple scientific research community project present two representative use case international consortium earlyphase multidisciplinary research project
ComputerScience,first study data readiness level,introduce idea data readiness level drl measure relative richness data answer specific question often encountered data scientist first approach problem full generality explaining desired mathematical property application propose study two drl metric specifically define drl function least four property data noisiness believability relevance coherence informationtheoretic based metric cosine similarity document disparity proposed indicator relevance coherence piece data proposed metric validated textbased experiment using twitter data
ComputerScience,extending realtime maude semantics ptolemy hierarchical de model,paper extends realtime maude formalization semantics flat ptolemy ii discreteevent de model hierarchical model including modal model challenging task requires combining synchronous fixedpoint computation hierarchical structure synthesis realtime maude verification model ptolemy ii de model formal verification synthesized model realtime maude integrated ptolemy ii enabling modelengineering process combine convenience ptolemy ii de modeling simulation formal verification realtime maude
ComputerScience,modelling avoidability pattern csp,solving avoidability problem area string combinatorics often requires initial step construction via computer program long word contain word match given pattern well known computationally hard task despite rather straightforward ultimately task formalized constraint satisfaction problem unified approach solving proposed far diverse adhoc method used aim fill gap show several relevant avoidability problem modelled consequently solved uniform way constraint satisfaction problem using framework minizinc main advantage approach one required formulate avoidability problem minizinc language actual search solution implemented adhoc instead carried standard cspsolver
ComputerScience,deciding memory safety singlepass heapmanipulating program,investigate decidability automatic program verification program manipulate heap particular decision procedure proving memory safety extend recent work identified decidable subclass uninterpreted program class aliasaware program update map apply theory develop verification algorithm memory safety determining heapmanipulating program allocates free memory location manipulates heap pointer dereference unallocated memory location show problem decidable initial allocated heap form forest datastructure program streamingcoherent intuitively restricts program make single pas datastructure experimental evaluation set library routine manipulate forest datastructures show common singlepass algorithm datastructures often fall decidable class decision procedure efficient verifying
ComputerScience,formal approach engineering domainspecific distributed system,review result regarding specification programming verification different class distributed system stemmed research concurrency mobility group university firenze specifically examine distinguishing feature networkaware programming serviceoriented computing autonomic computing collective adaptive system programming present overview four different language namely klaim cow scel abc language discus design choice present syntax semantics show different formalism used model program travel booking scenario describe programming environment verification technique
ComputerScience,socialscope enabling information discovery social content site,recently many content site started encouraging user engage social activity adding buddy yahoo travel sharing article friend new york time led emergence em social content site facilitated initiative like openid http wwwopenidnet opensocial http wwwopensocialorg community standard enable open access user social profile connection individual content site bringing contentoriented site social networking site ever closer integration content social information raise new challenge em information management discovery site propose logical architecture named kw socialscope consisting three layer tackling challenge em content management layer responsible integrating maintaining physically accessing content social data em information discovery layer take care analyzing content derive interesting new information interpreting processing user information need identify relevant information finally em information presentation layer explores discovered information help user better understand principled way describe challenge layer propose solution challenge particular propose uniform algebraic framework leveraged uniformly flexibly specify many information discovery analysis task provide foundation optimization task
ComputerScience,anonymity confidentiality secure distributed simulation,research data confidentiality integrity availability gaining momentum ict community due intrinsically insecure nature internet many distributed system service based secure communication protocol avoid eavesdropping protect confidentiality technique usually employed distributed simulation consider issue probably due fact many realworld simulator rely monolithic offline approach therefore issue apply however complexity system simulated rise distributed cloud based simulation impose adoption secure simulation architecture paper present solution ensure anonymity confidentiality distributed simulation performance evaluation based anonymized distributed simulator used quantifying performance penalty anonymous obtained result show viable solution
ComputerScience,rulebased knowledge representation service level agreement,automated management monitoring service contract like service level agreement slas higherlevel policy vital efficient reliable distributed serviceoriented architecture soa high quality service qos level service provider need manage execute maintain thousand slas different customer different type service need new level flexibility automation available current technology propose novel rulebased knowledge representation kr sla rule respective rulebased service level management rbslm framework rulebased approach based logic programming provides several advantage including automated rule chaining allowing compact knowledge representation high level automation well flexibility adapt rapidly changing business requirement therewith address urgent need serviceoriented business nowadays dynamically change business contractual logic order adapt rapidly changing business environment overcome restricting nature slow change cycle
ComputerScience,buzz extensible programming language selforganizing heterogeneous robot swarm,present buzz novel programming language heterogeneous robot swarm buzz advocate compositional approach offering primitive define swarm behavior perspective single robot overall swarm singlerobot primitive include robotspecific instruction manipulation neighborhood data swarmbased primitive allow dynamic management robot team sharing information globally across swarm selforganization stem completely decentralized mechanism upon buzz runtime platform based language extended add new primitive thus supporting heterogeneous robot swarm runtime platform designed laid top framework robot operating system showcase capability buzz providing code example analyze scalability robustness runtime platform realistic simulated experiment representative swarm algorithm
ComputerScience,theory sex geodakian advanced iskrin,vgeodakian proposed theory explains sex mechanism evolutionary adaptation specie changing environmental condition viskrin refined augmented concept geodakian gave new interesting explanation several phenomenon involve sex sex ratio including waryears phenomenon also introduced new concept catastrophic sex ratio note attempt digest technical aspect new idea iskrin
ComputerScience,sharp utilization threshold realtime scheduling problem,scheduling policy realtime system exhibit threshold behavior related utilization task set schedule case threshold sharp rate monotonic scheduling policy show periodic workload utilization le threshold u rm scheduled almost surely workload utilization greater u rm almost surely schedulable study sharp threshold behavior context processor scheduling using static task priority periodic realtime task aperiodic realtime task well notion utilization threshold provides simple schedulability test realtime application result improve understanding scheduling policy provide interesting characterization typical behavior policy threshold sharp small deviation around threshold cause schedulability property appear disappear policy happy consequence used address limitation existing utilizationbased test schedulability demonstrate use approach balancing power consumption need meet deadline web server
ComputerScience,takehome complexity,discus use project firstyear graduate complexity theory course
ComputerScience,grateful dead analysis relationship concert listening behavior,grateful dead american band born san francisco california psychedelic movement band played music together well known concert performance containing extended improvisation long unique set list article present comparative analysis grateful dead concert set list lastfm grateful dead listening event august october strong correlation song played concert listened lastfm member outlying song trend identify interesting aspect band fan year band dissolution
ComputerScience,information economy student recruitment present conjuncture future prospect,university program curriculum general react need meet market need respond market stimulus least try consider inverted view consider data perspective university program reflecting indeed presaging economic trend article pursue line thinking show various past event fit well new view provide explanation technology trend happened current development important
ComputerScience,proposition reconsider organization scientific workshop,participating scientific workshop nowadays often adventure number participant seldom exceed number talk halfday workshop mostly finished lunchtime speaker sometimes present unexcused strict progression workshop offer little air discussion talk rescheduled short notice case speech dropped attaining guest definitely wonder presenter talking something match previously announced talk respect believe organization workshop classical sense must reconsidered enough compelling presenter pay registration fee let participant impassive taken away mentally work address several proposition become implemented future workshop organization hope contribute identification scientific workshop place interaction
ComputerScience,towards explanatory computational theory scientific discovery,propose explanatory computational theory transformative discovery science theory derived recurring theme found diverse range scientific change scientific discovery knowledge diffusion theory philosophy science sociology science social network analysis information science theory extends concept structural hole social network broader range associative network found science study especially including network reflect underlying intellectual structure cocitation network collaboration network central premise connecting otherwise disparate patch knowledge valuable mechanism creative thinking general transformative scientific discovery particular
ComputerScience,knowledge elecitation factor affecting taskforce productivity using questionnaire,paper present process knowledge elicitation structured questionnaire technique effort depict problem domain investigation factor affecting taskforce productivity problem solved using expert system technology problem first step acquire knowledge domain expert knowledge elicitation one difficult task knowledge base formation key component expert system questionnaire distributed among different domain expert public private organization ie education institution industry research etc pakistan total response expert received expert well qualified highly experienced remained member selection committee number time different post fact acquired analyzed knowledge extracted elicited standard shape given questionnaire research knowledge learning tool tool may used standard document selection promotion employee
ComputerScience,exploration gap computer science curriculum industrial skill requirement,paper set examine skill gap industrial application information technology university academic programme curriculum look cause considers probable solution bridging gap suggests possibility exploring new role university employer labor also highlight strategy abolish misalignment university industry main concept blend academic rigidity industrial relevance
ComputerScience,opening black box energy modelling strategy lesson learned,global energy system undergoing major transition energy planning decisionmaking across government industry academia model play crucial role policy relevance contested nature transparency open availability energy model data particular importance provide practical howto guide based collective experience member open energy modelling initiative openmod discus key step consider opening code data including determining intellectual property ownership choosing licence appropriate modelling language distributing code data providing support building community illustrating decision example lesson learned community conclude even though individual researcher choice important institutional change still also necessary openness transparency energy research
ComputerScience,going green holistic approach transform business,recent year environmental energy conservation issue taken central theme global business arena reality rising energy cost impact international affair coupled different kind environmental issue shifted social economic consciousness business community hence business community search ecofriendly business model paper highlight concept green business need current global scenario
ComputerScience,rerun repeat reproduce reuse replicate transforming code scientific contribution,scientific code production software scientific code participates evaluation scientific hypothesis imposes specific constraint code often overlooked practice articulate small example five characteristic scientific code computational science posse rerunnable repeatable reproducible reusable replicable
ComputerScience,synergizing roadway infrastructure investment digital infrastructure infrastructurebased connected vehicle application review current status future direction,safety mobility environmental energy economic benefit transportation system focus recent connected vehicle cv program potentially dramatic however realization benefit largely hinge timely integration digital technology upcoming well existing transportation infrastructure cv must enabled broadcast receive data cv vehicletovehicle communication infrastructure vehicletoinfrastructure communication road user bicyclist pedestrian vehicletoother road user communication infrastructure transportation agency manage application must able collect process distribute archive data quickly reliably securely paper focus application investigates current digital roadway infrastructure initiative highlight importance including digital infrastructure investment alongside investment traditional transportation infrastructure keep auto industry push toward increasing intervehicular communication studying current cv testbeds smartcity initiative paper identifies digital infrastructure used public agency also examines public agency limited budgeting digital infrastructure find current expenditure inadequate realizing potential benefit application finally paper present set recommendation based review current practice future need designed guide agency responsible transportation infrastructure stress importance collaboration establishing national international platform planning deployment management digital infrastructure support connected transportation system
ComputerScience,math philosophy programming writing,philosophical thinking side effect aiming find essence diverse set phenomenon often make difficult see difference case mathematics programming writing philosophy unified essence shared understanding world helped offloading cognitive effort suitable language
ComputerScience,technology propaganda limit human intellect,fake news recent phenomenon misinformation propaganda new communication technology make easy u exposed high volume true false irrelevant unprovable information future ai expected amplify problem even time brain reaching limit handling information respond propaganda technology help relying alone suffice long term also need ethical policy law regulation trusted authority including factcheckers however solve problem without active engagement educated citizen epistemological education recognition self bias protection channel communication trusted network needed overcome problem continue progress democratic society
ComputerScience,challenge operation management german university chair ten year retrospect,last two decade majority german university adopted various characteristic prevailing northamerican academic system resulting significant change several key area include eg teaching research university internal organizational structure however still follow traditional decentralized scheme implementing additional organizational level chair effectively mini department dedicated staff budget infrastructure although technical university munich tum establishing centralized scheme many administrative task past decade transition distributed centralized information technology administration infrastructure still ongoing process case author chair migration far included handing networkrelated operation joint compute center consolidating chair legacy server system term hardware architecture operating system lately moving selected service replacement operated department university requirement individual organization constantly shifting process however neither close completion particularly unique tum paper thus share experience wrt migration believe many german university might facing similar challenge future northamerican university currently implementing chair layer instead relying centralized infrastructure could need decentralized solution hoping benefit journey thus present design commissioning evolution infrastructure
ComputerScience,valuebased engineering ethic design,article give methodological overview valuebased engineering ethic design discus key challenge measure involved eliciting conceptualizing prioritizing respecting value system design thereby draw software engineering value sensitive design design thinking participatory design well philosophical source especially material ethic value article recognizes timely challenge valuebased engineering compatibility agile form system development responsibility hardly controllable ecosystem interconnected service fearless integration external stakeholder difficulty measuring ethicality system finally valuebased engineering methodology presented benefit learning collected ieee standardization process well case study set ieee establish process model address ethical consideration throughout various stage system initiation analysis design
ComputerScience,cascnn deep convolutional neural network image compression artifact suppression,lossy image compression algorithm pervasively used reduce size image transmitted web recorded data storage medium however pay high compression rate visual artifact degrading user experience deep convolutional neural network become widespread tool address highlevel computer vision task successfully recently found way area lowlevel computer vision image processing solve regression problem mostly relatively shallow network present novel deep convolutional network image compression artifact suppression hierarchical skip connection multiscale loss function achieve boost db psnr ordinary jpeg improvement db best previous convnet result show network trained specific quality factor qf resilient qf used compress input image single network trained qf provides psnr gain db wide qf range
ComputerScience,enduser effect microreboots threetiered internet system,microreboots restart finegrained component software system clean slate take fraction time needed full system reboot microreboots provide applicationgeneric recovery technique internet service supported entirely middleware requires change application priori knowledge application semantics paper investigates effect microreboots endusers ebaylike online auction application find microreboots nearly effective full reboots significantly le disruptive term downtime lost work experiment microreboots reduced number failed user request perceived downtime compared server process restart also show replace uservisible transient failure transparent callretry cost slight increase enduservisible latency recovery due low cost microreboots used aggressively even necessity le certain hence adding reduced recovery time reduction fault detection time improves availability
ComputerScience,accelerating nearest neighbor search manycore system,develop method accelerating metric similarity search effective modern hardware algorithm factor easily parallelizable component making simple deploy efficient multicore cpu gpus despite simple structure algorithm search performance provably sublinear size database factor dependent intrinsic dimensionality demonstrate method provide substantial speedup range datasets hardware platform particular present result server machine graphic hardware multicore desktop
ComputerScience,lineartime algorithm geometric graph sublinearly many edge crossing,provide lineartime algorithm geometric graph sublinearly many crossing provide algorithm running n time connected geometric graph n vertex k crossing k smaller n iterated logarithmic factor specific problem study include voronoi diagram singlesource shortest path algorithm run linear time standard comparisonbased computational model hence make assumption distribution bit complexity edge weight utilize unusual bitlevel operation memory word instead algorithm based planarization method zero edge crossing together method extending planar separator decomposition geometric graph sublinearly many crossing incidentally planarization algorithm also solves open computational geometry problem chazelle triangulating selfintersecting polygonal chain n segment k crossing linear time case k sublinear n iterated logarithmic factor
ComputerScience,definability equal recognizability graph bounded treewidth,prove conjecture courcelle state graph property definable mso modular counting predicate graph constant treewidth recognizable following sense constantwidth tree decomposition graph satisfying property recognized tree automaton forward implication classic fact known courcelle theorem converse direction remained open
ComputerScience,crossplatform performance portability using highly parametrized sycl kernel,recent year heterogeneous system become prevalent across hpc system supercomputer incorporating gpus accelerator hardware platform different performance characteristic optimization requirement order make multiple accelerator developer provide implementation algorithm tuned device hardware vendor provide library targeting device specifically provide good performance frequently different api design hampering portability sycl programming model allows user write heterogeneous program using completely standard c developer access power c template developing compute kernel paper show writing highly parameterized kernel matrix multiplies convolution achieve performance competitive vendor implementation across different architecture furthermore tuning new device amount choosing combination kernel parameter perform best hardware
ComputerScience,feasibility decentralized derivative market,paper present velocity decentralized market deployed ethereum trading custom type derivative option enable smart contract work also implement price fetching tool called pricegeth present case study noting challenge development system might independent interest whose working smart contract implementation also apply recent academic result security solidity smart contract language validating code security finally discus generally use smart contract modelling financial derivative
ComputerScience,first look usability bitcoin key management,bitcoin user directly indirectly forced deal public key cryptography number security usability challenge differ passwordbased authentication underlying online banking service user must ensure key simultaneously accessible resistant digital theft resilient loss paper contribute evaluation framework comparing bitcoin key management approach conduct broad usability evaluation six representative bitcoin client find bitcoin share many fundamental challenge key management known domain bitcoin may present unique opportunity rethink key management end user
ComputerScience,language biometrics analysing public perception,increasing shift technology towards biometric solution one biggest barrier widespread use acceptance user paper investigate understanding awareness acceptance biometrics general public primary research method survey respondent designed gauge public opinion around biometrics additionally qualitative data captured form participant definition term textit biometrics applied thematic analysis well automated word vector analysis data provide deeper insight perception understanding term result demonstrate generally reasonable level understanding biometrics typically limited technique familiar participant eg fingerprint facial recognition notably individual awareness overlook emerging area behavioural biometrics eg gait also apparent compared participant view definition provided official published source eg iso nist oed dhs overall article provides unique insight perception understanding biometrics well area user may lack knowledge biometric application
ComputerScience,lazyfp leaking fpu register state using microarchitectural sidechannels,modern processor utilize increasingly large register set facilitate efficient floating point simd computation large register set burden operating system content need saved restored operating system context switch task optimization operating system defer context switch fpu simd register set first instruction executed need access register meanwhile old content left place hope current task might use register optimization commonly called lazy fpu context switching make possible processor offer ability toggle availability instruction utilizing floating point simd register instruction turned attempt executing generate fault paper present attack exploit lazy fpu context switching allows adversary recover fpu simd register set arbitrary process vms attack work processor transiently execute fpu simd instruction follow instruction generating fault indicating first use fpu simd instruction operating system using lazy fpu context switching fpu simd register content process virtual machine reconstructed via cache side effect simd register used cryptographic computation also increasingly simple operation copying memory argue lazy fpu context switching dangerous optimization need turned operating system chance run affected processor
ComputerScience,occlum secure efficient multitasking inside single enclave intel sgx,intel software guard extension sgx enables userlevel code create private memory region called enclave whose code data protected cpu software hardware attack outside enclave recent work introduces library operating system liboses sgx legacy application run inside enclave even modification virtually nontrivial application demand multiple process essential liboses support multitasking however none existing sgx liboses support multitasking securely efficiently paper present occlum system enables secure efficient multitasking sgx implement libos process sfiisolated process sip sfi software instrumentation technique sandboxing untrusted module called domain design novel sfi scheme named mpxbased multidomain sfi mmdsfi leverage mmdsfi enforce isolation sip also design independent verifier ensure security guarantee mmdsfi sip safely sharing single address space enclave libos implement multitasking efficiently occlum libos outperforms stateoftheart sgx libos multitaskingheavy workload microbenchmarks application benchmark
ComputerScience,way around umip descriptortable exiting via tsxbased sidechannel attack,nowadays operating system numerous protection mechanism prevent limit usermode application access kernel internal information regularly carried softwarebased defense address space layout randomization aslr kernel aslr kaslr play pronounced role security sandboxed application webbrowser considered armed arbitrary write access kernel memory protection bypassed attacker could find suitable write order get elevation privilege maliciously execute code ring paper introduce reliable method based transactional synchronization extension tsx sidechannel attack reveal address global descriptor table gdt interrupt descriptor table idt indicate detecting address attack could executed sidestep intel usermode instruction prevention umip hypervisorbased mitigation consequently neutralized introduced attack successfully performed recent patch meltdown spectre moreover implementation proposed attack different platform including latest release microsoft window linux mac osx latest th generation intel processor show attack independent operating system implementation demonstrate combination method callgate mechanism available modern processor chain attack eventually lead full system compromise despite limitation supersecure sandboxed environment presence window proprietary virtualization based security vbs finally suggest softwarebased mitigation avoid attack acceptable cost
ComputerScience,new mrambased process inmemory accelerator efficient neural network training floating point precision,excellent performance modern deep neural network dnns come often prohibitive training cost limiting rapid development dnn innovation raising various environmental concern reduce dominant data movement cost training process inmemory pim emerged promising solution alleviates need access dnn weight however stateoftheart pim dnn training accelerator employ either analogmixed signal computing limited precision digital computing based memory technology support limited logic function thus requires complicated procedure realize floating point computation paper propose spin orbit torque magnetic random access memory sotmram based digital pim accelerator support floating point precision specifically new accelerator feature innovative sotmram cell full addition design floating point computation experiment result show proposed sotmram pim based dnn training accelerator achieve time time time improvement term energy latency area respectively compared stateoftheart pim based dnn training accelerator
ComputerScience,reactive nan repair applying approximate memory numerical application,application ai hpc field require much memory capacity amount energy consumed main memory server machine ever increasing energy consumption main memory greatly reduced applying approximate computing exchange increased bit error rate ai hpc application extent robust bit error small numerical error amortized iterative nature however single occurrence nan due bitflips corrupts whole calculation result issue fixing every bitflip using ecc incurs much overhead bit error rate much higher normal environment propose lowoverhead method fix nan approximate computing applied main memory main idea reactively repair nan leaving nonfatal numerical error asis reduce overhead implemented prototype leveraging floatingpoint exception cpu preliminary evaluation showed method incurs negligible overhead
ComputerScience,measuring independence datasets,data stream model represents setting approximating pairwise k wise independence sublinear memory considerable importance streaming model joint distribution given stream k tuples goal testing correlation among component measured entire stream streaming model indyk mcgregor soda recently gave exciting new result measuring pairwise independence indyk mcgregor method provide log n approximation statistical distance joint product distribution streaming model indyk mcgregor leave main open question problem improving log n approximation statistical distance metric paper solve main open problem posed indyk mcgregor statistical distance pairwise independence extend result constant k particular present algorithm computes epsilon delta approximation statistical distance joint product distribution defined stream k tuples algorithm requires epsilon log nmover delta k memory single pas data stream
ComputerScience,index index optimizing exact maximum inner product search,exact maximum inner product search mips important task widely pertinent recommender system highdimensional similarity search bruteforce approach solving exact mips computationally expensive thus spurring recent development novel index pruning technique task paper show hardwareefficient bruteforce approach blocked matrix multiply bmm outperform stateoftheart mips solver order magnitude input paper also present novel mips solution maximus take advantage hardware efficiency pruning search space like bmm maximus faster solver order magnitude input since single solution offer best runtime performance input introduce new datadependent optimizer optimus selects online minimal overhead best mips solver given input together optimus maximus outperform stateoftheart mips solver time average time widely studied mips datasets
ComputerScience,pigeonring principle faster thresholded similarity search,pigeonhole principle state n item contained box least one box n item utilized solve many data management problem especially thresholded similarity search despite many pigeonhole principlebased solution proposed last decade condition stated principle weak constrains number item single box organizing box ring propose new principle called pigeonring principle constrains number item multiple box yield stronger condition utilize new principle focus problem defined form identifying data object whose similarity distance query constrained threshold many solution problem utilize pigeonhole principle find candidate satisfy filtering condition new principle stronger filtering condition established show pigeonhole principle special case new principle suggests pigeonhole principlebased solution possible accelerated new principle universal filtering framework introduced encompass solution problem based new principle besides discus quickly find candidate specified new principle implementation requires minor modification top existing pigeonhole principlebased algorithm experimental result real datasets demonstrate applicability new principle well superior performance algorithm based new principle
ComputerScience,hybrid neuro wavelet predictor qos control stability,distributed system properly react peak request adaptation activity would benefit estimation amount request paper proposes solution produce shortterm forecast based data characterising user behaviour online service use emph wavelet analysis providing compression denoising observed time series amount past user request emph recurrent neural network trained observed data designed provide welltimed estimation future request said ensemble ability predict amount future user request root mean squared error thanks prediction advance resource provision performed duration request peak right amount resource hence avoiding overprovisioning associated cost moreover reliable provision let user enjoy level availability service unaffected load variation
ComputerScience,tale oneway function,existence oneway function arguably important problem computer theory article discus refines number concept relevant problem instance give first combinatorial complete owf ie function oneway function surprisingly many subtlety basic definition subtlety discussed hinted literature overlooked unified approach attempted
ComputerScience,proceeding third workshop membrane computing biologically inspired process calculus,volume contains accepted paper third workshop membrane computing biologically inspired process calculus held bologna september paper devoted membrane computing biologically inspired process calculus well related formalism paper volume selected programme committee due quality relevance defined exciting programme highlighting interesting problem stimulating search novel way describing related biological phenomenon addition invited talk given luca cardelli spatial process algebra developmental biology membrane system introduced class distributed parallel computing device inspired observation biological system complex hierarchical structure flow material information underlies functioning emphasis computational property model make use automaton language complexity theoretic tool hand certain calculus mobile ambients brane calculus work similar notion compartment membrane calculus used model analyze various biological system workshop membrane computing biologically inspired process calculus brings together researcher working field present recent work discus new idea concerning formalism property relationship
ComputerScience,robustness analysis battery supported cyberphysical system,paper establishes novel analytical approach quantify robustness scheduling battery management battery supported cyberphysical system dynamic schedulability test introduced determine whether task schedulable within finite time window test used measure robustness realtime scheduling algorithm evaluating strength computing time perturbation break schedulability runtime robustness battery management quantified analytically adaptive threshold state charge adaptive threshold significantly reduces false alarm rate battery management algorithm decide battery need replaced
