Topic,Title,Content
Mathematics,baxter algebra differential algebra,baxter algebra commutative algebra carry generalized integral operator first part paper review past work baxter miller rota cartier area explain recent work explicit construction free baxter algebra extended construction rota cartier second part paper use explicit construction relate baxter algebra hopf algebra give application baxter algebra umbral calculus combinatorics
Mathematics,thom isomorphism infinite rank euclidean bundle,equivariant thom isomorphism theorem operator ktheory formulated proven infinite rank euclidean vector bundle finite dimensional riemannian manifold main ingredient argument construction noncommutative c algebra associated bundle e equipped compatible connection play role algebra function infinite dimensional total space e base point obtain bott periodicity isomorphism theorem higsonkasparovtrout infinite dimensional euclidean space construction applied even finite rank spincbundle evendimensional proper spincmanifold reduces classical thom isomorphism topological ktheory technique involve noncommutative geometric functional analysis
Mathematics,c algebra ktheory infinitedimensional fredholm manifold,let smooth fredholm manifold modeled separable infinitedimensional euclidean space e riemannian metric g given augmented fredholm filtration f finitedimensional submanifolds mn associate triple g f noncommutative direct limit c algebra g f lim mn play role algebra function vanishing infinity nonlocally compact space c algebra e constructed higsonkasparovtrout bott periodicity theorem infinite dimensional euclidean space isomorphic construction e oriented spinqstructure q infty ktheory c algebra dimension shift topological ktheory defined mukherjea furthermore poincare duality isomorphism ktheory compactly supported khomology finitedimensional spin setting
Mathematics,elliptic regularity dirac operator family noncompact manifold,develop elliptic regularity theory dirac operator general framework consider dirac operator linear c algebra noncompact manifold family necessarily locally trivial fibre bundle
Mathematics,scientific biography cahit arf,paper analyze scientific activity cahit arf turkish mathematician social context worked also discus work social environment leading discovery arf invariant arf ring arf closure hassearf theorem
Mathematics,categorical construction ultrafilters,ultrafilters useful mathematical object application nonstandard analysis ramsey theory boolean algebra topology area mathematics note provide categorical construction ultrafilters term inverse limit inverse family finite partition elementary intuitive presentation consequence profiniteness stone space apply construction answer question rosinger posed negative
Mathematics,boardman vogt tensor product absolutely free operads,establish combinatorial model boardman vogt tensor product several absolutely free operads free symmetric operads also free mathbb module result imply tensor product always free mathbb module contrast result kock bremner madariaga hidden commutativity boardman vogt tensor square operad nonunital associative algebra
Mathematics,new direction nielsenreidemeister theory,purpose expository paper present new direction classical nielsenreidemeister fixed point theory describe twisted burnsidefrobenius theorem group rinfty emph property connection nielsen fixed point theory symplectic floer homology
Mathematics,additive invariant toric twisted projective homogeneous variety via noncommutative motif,panin proved ninety algebraic ktheory twisted projective homogeneous variety expressed term central simple algebra later merkurjev panin described algebraic ktheory toric variety direct summand algebraic ktheory separable algebra article making use recent theory noncommutative motif extend panin merkurjevpanin computation algebraic ktheory every additive invariant first application fully compute cyclic homology variant twisted projective homogeneous variety second application show noncommutative motive twisted projective homogeneous variety trivial brauer class associated central simple algebra trivial along way construct fullyfaithful tensor functor merkurjevpanin motivic category kontsevich category noncommutative chow motif independent interest
Mathematics,note secondary ktheory,prove toen secondary grothendieck ring isomorphic grothendieck ring smooth proper pretriangulated dg category previously introduced bondal larsen lunt along way show short exact sequence dg category first term smooth proper second term proper necessarily split application prove canonical map derived brauer group secondary grothendieck ring following injective property case commutative ring characteristic zero distinguishes dg azumaya algebra associated nontorsion cohomology class dg azumaya algebra associated torsion cohomology class ordinary azumaya algebra case field characteristic zero injective case field positive characteristic p restricts injective map pprimary component brauer group
Mathematics,invariant dg orbit category,let dg category f dg functor inducing equivalence category degreezero cohomology af associated dg orbit category every invariant eg homotopy ktheory ktheory coefficient etale ktheory periodic cyclic homology construct distinguished triangle expressing e af cone endomorphism e f id e particular case f identity dg functor triangle split give rise fundamental theorem first application compute invariant cluster dg category consequently kleinian singularity using solely coxeter matrix second application compute homotopy ktheory periodic cyclic homology dg orbit category associated fouriermukai autoequivalences
Mathematics,noncommutative motif separable algebra,article study detail category noncommutative motif separable algebra sep k base field k start constructing four different model full subcategory commutative separable algebra csep k making use model explain category sep k described fibered zorder csep k viewpoint lead several computation structural property category sep k example obtain complete dictionary directs sum noncommutative motif central simple algebra csa sequence element brauer group k first application establish two family motivic relation csa hold every additive invariant eg algebraic ktheory cyclic homology topological hochschild homology second application compute additive invariant twisted flag variety using solely brauer class corresponding csa along way categorify cyclic sieving phenomenon compute rational noncommutative motif purely inseparable field extension dg azumaya algebra
Mathematics,invariance algebraic ktheory coefficient kleinian singularity,c weibel thomasontrobaugh proved assumption algebraic ktheory coefficient invariant article generalize result scheme broad setting dg category along way extend bassquillen fundamental theorem well stienstra foundational work module structure big witt ring setting dg category among case invariance result applied sheaf necessarily commutative dg algebra stack application compute algebraic ktheory coefficient dg cluster category using solely kernel cokernel coxeter matrix lead complete computation algebraic ktheory coefficient kleinian singularity parametrized simply laced dynkin diagram byproduct obtain vanishing divisibility property algebraic ktheory without coefficient
Mathematics,gysin triangle via localization invariance,let x smooth scheme z smooth closed subscheme u open complement given localizing invariant dg category e construct associated gysin triangle relating value e dg category perfect complex x z u particular case e homotopy ktheory gysin triangle yield new proof quillen localization theorem avoids use devissage first application prove value e smooth scheme belongs smallest thick triangulated subcategory generated value e smooth projective scheme second application compute additive invariant relative cellular space term base corresponding cell finally third application construct explicit bridge relating motivic homotopy theory mixed motif one side noncommutative mixed motif side lead comparison different motivic gysin triangle well etale descent result concerning noncommutative mixed motif rational coefficient
Mathematics,invariant corner skew laurent polynomial algebra,note prove structural property invariant corner skew laurent polynomial algebra application compute de modl algebraic ktheory leavitt path algebra using solely kernelcokernel incidence matrix lead naturally vanishing divisibility property algebraic ktheory algebra
Mathematics,equivariant noncommutative motif,given finite group g develop theory gequivariant noncommutative motif theory provides welladapted framework study gschemes picard group scheme galgebras equivariant algebraic ktheory orbifold cohomology theory etc among result relate theory commutative counterpart well panin motivic theory first application extend panin computation concerning twisted projective homogeneous variety large class invariant second application prove whenever category perfect complex gscheme x admits full exceptional collection ginvariant different gequivariant object gequivariant chow motive x lefschetz type finally construct gequivariant motivic measure value grothendieck group gequivariant noncommutative chow motif
Mathematics,noncommutative motif application,survey based lecture given author program noncommutative algebraic geometry representation theory msri berkeley spring cover recent work author noncommutative motif application intended broad mathematical audience
Mathematics,algebraic ktheory coefficient cyclic quotient singularity,short note combining work amiotiyamareiten thanhoffer de volcseyvan den bergh cohenmacaulay module previous work author orbit category compute nonconnective algebraic ktheory coefficient cyclic quotient singularity
Mathematics,jacques tit motivic measure,making use recent theory noncommutative motif construct new motivic measure call tit motivic measure first application prove two severibrauer variety generally twisted grassmannian variety associated central simple algebra period grothendieck class isomorphic second application show two severibrauer variety associated central simple algebra period grothendieck class necessarily birational third application prove two quadric hypersurfaces generally involution variety associated quadratic form degree grothendieck class isomorphic latter result also hold product quadric finally fourth application show certain case two product conic grothendieck class isomorphic refines result kollar
Mathematics,free zp torus action dimension two three,confirm halperincarlsson conjecture free zp torus action p prime finite cwcomplexes free torus action compact
Mathematics,character topological group via bounded system pontryagin van kampen duality pcf theory,birkhoff kakutani theorem asserts topological group metrizable countable character develop apply tool estimation character wide class nonmetrizable topological group consider abelian group whose topology determined countable cofinal family compact set closed subgroup pontryagin van kampen duals emph metrizable abelian group equivalently complete abelian group whose dual metrizable investigating connection show also case character estimated determined weight emph compact subset group quotient group compact subgroup follows example density local density abelian metrizable group determine character dual group main result applies general case closed subgroup pontryagin van kampen duals abelian v c echcomplete group special case free abelian topological group result extend number result nickolas tkachenko proved using combinatorial method order obtain concrete estimation establish natural bridge studied concept pcf theory allows direct application several major result theory include introduction result use
Mathematics,universal action representation locally finite group metric space,construct universal action countable locally finite group hall group separable metric space isometry single action contains action countable locally finite group separable metric space subactions main ingredient amalgamation action isometry show equivalence class universal action generic show restriction locally finite group result necessary analogous result hold infinite nonlocally finite group discus problem also action linear isometry banach space
Mathematics,hilbert space c ast algebra finitely concrete,show faithful functor category hilbert space linear isometry category set preserve directed colimits thus hilbert space form abstract elementary class even change language deduce analogous result category commutative unital cast algebra ast homomorphism implies particular category axiomatizable firstorder theory strengthening conjecture bankston
Mathematics,topological structure fractal square,given integer ngeq digit set mathcal subsetneq selfsimilar set f subset bbb r satisfying set equation f f mathcal n call f fractal square studying periodic extension h f mathbb z classify f three type according topological property also provide simple criterion classification
Mathematics,lipschitz equivalence selfsimilar set touching structure,lipschitz equivalence selfsimilar set important area study fractal geometry known two dustlike selfsimilar set contraction ratio always lipschitz equivalent however selfsimilar set touching structure problem lipschitz equivalence becomes much challenging intriguing time far known result cover selfsimilar set br branch study establish result lipschitz equivalence selfsimilar set touching structure br arbitrarily many branch key study introduction geometric condition selfsimilar set called em substitutable
Mathematics,singlevariable proof omega spt congruence family power,liuquan wang yifan yang proved existence infinite family congruence smallest part function corresponding third order mock theta function omega q proof took form induction requiring initial relation utilized space modular function isomorphic free rank mathbb z x module proof strategy originally developed paule radu study family congruence associated modular curve genus show wang yang family congruence associated genus modular curve proved using singlevariable approach via ring modular function isomorphic localization mathbb z x knowledge first time algebraic structure applied theory partition congruence induction complicated relies sequence function exhibit somewhat irregular growth however proof ultimately rest upon direct verification initial relation similar classical method ramanujan watson
Mathematics,mathematical conceptualism,explanation defense mathematical conceptualism general mathematical philosophical audience make case cogent rigorous attractive better suited ordinary mathematical practice foundational stance
Mathematics,equivariant ktheory resolution abelian action,smooth action compact lie group compact manifold resolved iterated space made explicit pierre albin second author resolution lifted action fixed isotropy type iterated sense connecting fibrations structure descends resolution quotient abelian group action equivariant ktheory described term bundle base morphisms covering connecting map similar model given term appropriately twisted derham form base iterated space delocalized equivariant cohomology sense baum brylinski macpherson approach allows direct proof equivariant version atiyahhirzebruch isomorphism
Mathematics,cohomology deformation courant pair,note define notion courant pair courant algebra lie algebra linear derivation associative algebra study formal deformation courant pair constructing cohomology bicomplex coefficient module cochain complex defining hochschild cohomology leibniz cohomology
Mathematics,categorical graph minor theorem,define graph minor category prove category contravariant representation graph minor category noetherian ring locally noetherian regarded categorification robertson seymour graph minor theorem addition generalize sam snowden gr obner theory category setting pair consisting category along functor set apply theory edge functor graph minor category application study homology group unordered configuration space graph improving upon various finite generation result subject
Mathematics,splitting tower degree ttrings,constructing splitting tower separable commutative ring object tensortriangulated category define study degree
Mathematics,quillen equivalence stable category,abelian category mathcal investigate stable category underline mathrm gpro mathrm j mathcal underline mathrm gin mathrm j mathcal triangulated equivalent end realize stable category homotopy category certain nontrivial model category give condition mathcal ensure existence quillen equivalence model category question also study quillen equivalence transfer mathcal category naturally associated mathcal mathrm ch mathcal category chain complex mathcal mathrm rep q mathcal category mathcal valued representation quiver q
Mathematics,morita theory singularity category,propose analogue bounded derived category augmented ring spectrum defined term notion noether normalization many case show category independent chosen normalization based define singularity cosingularity category measuring failure regularity coregularity prove koszul dual style bgg correspondence example interest include koszul algebra ginzburg dgalgebras c bg finite group compact lie group orientable adjoint representation cochains rational homotopy theory various example chromatic homotopy theory
Mathematics,realization functor abelian model category,study liftings abelian model structure category chain complex construct realization functor derived category grothendieck abelian category equipped cofibrantly generated hereditary abelian model structure homotopy category model structure
Mathematics,theory transformation group lie f engel vol modern presentation english translation,goal modern presentation followed english translation german make available part lie systematic mathematical thought deserve join contemporary literature also read
Mathematics,extreme nonarens regularity group algebra,following granirer banach algebra extremely nonarens regular quotient space wap contains closed linear subspace continuous linear image prove group algebra g infinite locally compact group always extremely nonarens regular g discrete result deduced much stronger property fact linear isometric copy linfty g quotient space linfty g cb g cb g stand algebra continuous bounded function g
Mathematics,norm inner derivation multiplier algebra c algebra group c algebra ii,derivation constant k geq frac extensively studied emph unital noncommutative c algebra paper investigate property k multiplier algebra nonunital c algebra number general result obtained applied group c algebra ac gn gn motion group rnrtimes n utilising rich topological structure unitary dual widehat gn shown k c gn frac leftlceil frac n rightrceil
Mathematics,norm map witt vector,discus multiplicative version verschiebung map witt vector call norm
Mathematics,ktheory hermitian symmetric space root lattice,companion recent investigation ktheoretical invariant symmetric space introduce new class cycle kgroups connected element underlying root lattice needed ktheoretical classification inductive limit
Mathematics,relative singularity category gorenstein object silting theory,study singularity category gorenstein object triangulated category silting theory let omega semiselforthogonal presilting subcategory triangulated category mathcal introduce notion omega gorenstein object far extended version gorenstein projective module gorenstein injective module triangulated category prove stable category underline mathcal g omega mathcal g omega subcategory omega gorenstein object triangulated category condition triangle equivalent relative singularity category mathcal respect omega
Mathematics,nonexactness direct product quasicoherent sheaf,noetherian scheme ample family invertible sheaf prove direct product category quasicoherent sheaf exact unless scheme affine result especially applied quasiprojective scheme commutative noetherian ring main tool proof gabrielpopescu embedding roos characterization grothendieck category satisfying
Mathematics,pv cohomology pinwheel tiling integer group coinvariants gaplabelling,paper first remind see hull pinwheel tiling inverse limit simplicial complex anderson putnam adapt pv cohomology introduced paper bellissard savinien define pinwheel tiling prove cohomology isomorphic integer v c ech cohomology quotient hull let u prove top integer v c ech cohomology hull fact integer group coinvariants transversal hull gaplabelling pinwheel tiling proved end article explicit computation gaplabelling showing mut big c xi zz big dfrac zz dfrac
Mathematics,tool object chimera connes role hyperreals mathematics,examine connes criticism robinson infinitesimal starting connes sought exploit solovay model ammunition nonstandard analysis model tends boomerang undercutting connes earlier work functional analysis connes described hyperreals virtual theory chimera yet acknowledged argument relies transfer principle analyze connes dartthrowing thought experiment reach opposite conclusion definable set real lebesgue measurable suggesting connes view theory virtual definable suitable model zfc connes claim theory hyperreals virtual refuted existence definable model hyperreal field due kanovei shelah free ultrafilters nt definable yet connes exploited ultrafilters earlier work classification factor noncommutative geometry raising question whether latter may vulnerable connes criticism virtuality analyze philosophical underpinnings connes argument based goedel incompleteness theorem detect apparent circularity connes logic document reliance nonconstructive foundational material specifically dixmier trace featured front cover connes magnum opus hahnbanach theorem connes framework also note inaccuracy machover critique infinitesimalbased pedagogy
Mathematics,finite dimensional ordered vector space riesz interpolation effrosshen unimodularity conjecture,shown field f subseteq r ordered vector space structure fn riesz interpolation given inductive limit sequence finite stage fn f n n change relates conjecture effros shen since disproven given statement except f replaced integer z indeed show although effros shen conjecture false true tensoring q
Mathematics,graph group atiyah conjecture onerelator group,paper withdrawn gap proof proposition thomas schick integrality number math ann result withdrawn paper based proposition
Mathematics,higher index theory certain expanders gromov monster group ii,paper second series two continue study higher index theory expanders prove sequence graph girth tending infinity maximal coarse baumconnes assembly map isomorphism associated metric space x discussed first paper series application baumconnes conjecture gromov monster group also introduce new property geometric property metric space associated sequence graph property obstruction maximal coarse assembly map isomorphism enables u distinguish expanders girth tending infinity example constructed property group
Mathematics,space graph boundary groupoids coarse baumconnes conjecture,introduce new variant coarse baumconnes conjecture designed tackle coarsely disconnected metric space called boundary coarse baumconnes conjecture prove conjecture many coarsely disconnected space known counterexample coarse baumconnes conjecture particular give geometric proof conjecture space graph large girth bounded vertex degree connect boundary conjecture coarse baumconnes conjecture using homological method allows u exhibit current uniformly discrete counterexample coarse baumconnes conjecture elementary way
Mathematics,maximal coarse baumconnes conjecture space admit fibred coarse embedding hilbert space,introduce notion fibred coarse embedding hilbert space metric space generalization gromov notion coarse embedding hilbert space turn large class expander graph admit embedding show maximal coarse baumconnes conjecture hold metric space bounded geometry admit fibred coarse embedding hilbert space
Mathematics,integrality number,atiyah conjecture predicts number finite cwcomplex torsionfree fundamental group integer show atiyah conjecture hold additional technical condition direct inverse limit directed system group true corollary hold residually torsionfree solvable group eg pure braid group positive group torsion free abelianization putting everything together establish new class group atiyah conjecture hold contains free group particular closed taking subgroup direct sum free product extension elementary amenable quotient direct inverse limit directed system corrected version older paper title proof proposition earlier version contains gap pointed pere ara gap could fixed consequently new version everything based result removed please take erratum class approximation number account added rectifying unproved statement amenable extension consequence throughout amenable extension extension normal subgroup
Mathematics,higher index theory certain expanders gromov monster group,paper first series two continue study higher index theory expanders prove sequence graph expander girth graph tends infinity coarse baumconnes assembly map injective surjective associated metric space x expanders girth property necessary ingredient construction socalled gromov monster group coarsely contain expanders cayley graph use connection show baumconnes assembly map certain coefficient injective surjective group using result second paper series also show maximal baumcones assembly map coefficient isomorphism
Mathematics,finite part operator ktheory group finitely embeddable hilbert space degree nonrigidity manifold,paper study lower bound ktheory maximal c algebra discrete group based amount torsion contains call finite part operator ktheory give lower bound valid large class group called finitely embeddable group class finitely embeddable group includes residually finite group amenable group gromov monster group virtually torsion free group eg fn group analytic diffeomorphisms analytic connected manifold fixing given point open question every countable group finitely embeddable apply result measure degree nonrigidity compact oriented manifold dimension k derive lower bound rank structure group case compact riemannian manifold dimension greater equal positive scalar curvature metric abelian group p measure size space positive scalar curvature metric obtain lower bound rank abelian group p compact smooth spin manifold dimension k fundamental group finitely embeddable
Mathematics,exact category,survey basic homological algebra exact category sense quillen diagram lemma proved directly axiom notably five lemma x snake lemma briefly discus exact functors idempotent completion weak idempotent completeness show possible construct derived category exact category without embedding abelian category sketch deligne approach derived functors construction classical derived functors value abelian category painlessly translates exact category ie give proof comparison theorem projective resolution horseshoe lemma discussing example elaborate thomason proof gabrielquillen embedding theorem appendix
Mathematics,coarse geometry tsirelson space application,main result article rigidity result pertaining spreading model structure banach space coarsely embeddable tsirelson original space every banach space coarsely embeddable must reflexive spreading model must isomorphic several important consequence follow rigidity result obtain coarse version influential theorem tsirelson coarsely contain ellp pin infty show infinite dimensional banach space coarsely embeds every infinite dimensional banach space particular disprove conjecture separable infinite dimensional hilbert space coarsely embeds every infinite dimensional banach space rigidity result follows new concentration inequality lipschitz map infinite hamming graph taking value embeddability infinite hamming graph banach space admit spreading model isomorphic also purely metric characterization finite dimensionality obtained
Mathematics,hindman theorem elli lemma thompson group f,purpose article formulate conjectural generalization hindman theorem elli lemma nonassociative binary system relate amenability problem thompson group f partial result obtained conjecture paper also contain general analysis conjecture
Mathematics,twisted version controlled ktheory,paper study controlled operator ktheory coarse space light new study mathag
Mathematics,fi module noetherian ring,paper study representation theory category fi introduced gadish product copy category fi show quite interesting representational homological property fi generalized fi natural way particular prove representation stability property finitely generated fi module field characteristic
Mathematics,depth local cohomology figmodules,paper describe machinery homological calculation representation fig use develop local cohomology theory commutative noetherian ring application show depth introduced second author coincides classical invariant commutative algebra obtain upper bound important invariant figmodules term torsion degree local cohomology group
Mathematics,geometric realization regular path complex via co homology,aim paper give geometric realization regular path complex via co homology group coefficient ring r concretely regular path complex p associate singular delta complex p show co homology group p isomorphic p coefficient r direct result recognize path co homology hochschild co homology case r commutative p regular finite analogue eilenbergzilber theorem k u nneth formula also showed cartisian product join two regular path complex fact meanwhile improve previous result covered conclusion paper
Mathematics,schur functor universal enveloping prelie algebra,motivated classification problem left invariant locally flat affine structure lie group segal proved version poincar e birkhoff witt universal enveloping prelie algebra lie algebra algebra studied detail bolgar recent work first author tamaroff implies stronger version theorem hold meaning pbw isomorphism strong functoriality property contrast classical pbw theorem neither abovementioned result lead description schur functor one use compute underlying space universal enveloping algebra paper compute corresponding schur functor term combinatorics rooted tree
Mathematics,topological gravity dimension two four,recent work physicist gravity two dimension natural generalization four dimension formulated term analogue segal category defined study conformal field theory
Mathematics,mathematics physic philosophy riemann work beyond,introduction wrote multiauthored book riemann differential geometry relativity edited l ji papadopoulos yamada berlin springer verlag book consists twenty chapter written various author introduction besides giving information content book quick review topic riemann worked impact work mathematics topology complex geometry algebraic geometry integration trigonometric series riemannian geometry etc philosophy physic
Mathematics,brauer group rational number,project study brauer group first defined r brauer element brauer group equivalence class finite dimensional central simple algebra therefore understanding structure brauer group field equivalent complete classification finite dimensional central division algebra field one important achievement algebra number theory last century determination br q brauer group rational number aim dissertation review project ie determining br q three main step first step determine br r brauer group real number second step identify br knu brauer group local field third step construct two map br q br r br q br qp use two map understand br q dissertation completed first two step enormous project author knowledge literature document including detail determining br q written advanced perspective requires knowledge class field theory cohomology goal document develop result relatively elementary way project mainly follows logic book significant amount detail added proof originated author example ii maximality uniqueness
Mathematics,model theory sl r,study action g sl r type space sg r r denotes field real number identify minimal closed gflow idempotent r respect elli semigroup structure show group r element yielding negative answer question newelski
Mathematics,topological diagonalization hausdorff dimension,hausdorff dimension product xxy strictly greater even hausdorff dimension x zero x countable hausdorff dimension xxy diagonalization cover define natural hierarchy property weaker countable stronger hausdorff dimension zero fremlin asked whether enough x strongest property hierarchy namely gammaset order assure hausdorff dimension xxy give negative answer assuming ch exists gammaset real x set real hausdorff dimension zero hausdorff dimension xy lipschitz image xxy maximal however show notion astrong gammaset answer positive related problem remain open
Mathematics,incidence comodule bialgebra baezdolan construction,starting operad p one consider one hand free operad p hand baez dolan construction p two new operads space operation different notion arity substitution main result paper incidence bialgebras twosided bar construction two operads constitute together comodule bialgebra result objective concern comodulebialgebra structure groupoid slice proof given term equivalence groupoids homotopy pullback comodule bialgebras usual sense obtained taking homotopy cardinality simplest instance construction cover several comodule bialgebras current interest analysis p identity monad result fa di bruno comodule bialgebra dual multiplication substitution power series p monoid omega considered onecoloured operad unary operation resulting comodule bialgebra dual nearsemiring omega mould product composition employed ecalle theory resurgent function local dynamical system p terminal operad result essentially calaque ebrahimifard manchon comodule bialgebra rooted tree dual composition substitution bseries numerical analysis chartier hairer vilmart full generality interest category theory hold operad result actually baez dolan construction providing new algebraic perspective
Mathematics,riemannroch theorem index theorem noncommutative geometry,lecture review apprearance riemannroch theorem classical function theory algebraic topology theory pseudodifferential operator finally noncommutative geometry show also usefulness many problem quantization harmonic analysis lie group
Mathematics,abelian category definable additive category,consider three category anti equivalence category small abelian category exact functors category definable additive category interpretation functors category locally coherent abelian category coherent morphisms category link algebra model theory geometry
Mathematics,category imaginary definable additive category,develop aspect model theory additive structure particular emphasis abelian category ppimaginaries
Mathematics,spectrum small abelian category,investigate ziegler zariski topology lattice serre subcategories small abelian category
Mathematics,triangle order leq bigtriangleup singular category,prove triangle order leq bigtriangleup singular category sg defines partial order set isomorphism class object sg finitedimensional k algebra
Mathematics,module exact functors,define module exact functor small abelian category explained shown equivalent usual definition offer different perspective inspired notion model theory imaginary sort interpretation number example worked
Mathematics,gröbner base coloured operads,work provide definition coloured operad monoid monoidal category develop machinery gr obner base coloured operads among example show existance quadratic gr obner basis consider seminal lierinehart operad whose algebra include pair function vector field
Mathematics,invariant noncommutative projective scheme,note compute several invariant eg algebraic ktheory cyclic homology topological hochschild homology noncommutative projective scheme associated koszul algebra finite global dimension
Mathematics,morita equivalence vector bundle,study vector bundle lie groupoids known vbgroupoids induced geometric object differentiable stack establish fundamental theorem characterizes vbmorita map term fiber basic data use prove morita invariance vbcohomology implication deformation cohomology lie groupoids classic geometry discus application theory poisson geometry providing new insight marsdenweinstein reduction integration dirac structure conclude proving derived category vbgroupoids morita invariant lead notion vbstacks solves instance open question representation homotopy
Mathematics,witt vector polynomial map real topological hochschild homology,show various flavor witt vector functorial respect multiplicative polynomial law finite degree deduce p typical witt vector functorial multiplicative polynomial map degree extra functoriality allows u extend p typical witt vector functor commutative ring mathbb z tambara functors odd prime p use witt vector tambara functors describe component dihedral fixedpoints real topological hochschild homology spectrum odd prime
Mathematics,elliptic operator even subspace,paper consider theory elliptic operator acting subspace defined pseudodifferential projection theory closed manifold connected theory boundary value problem operator violating atiyahbott condition prove index formula elliptic operator subspace defined even projection odddimensional manifold boundary value problem generalizing classical result atiyahbott besides topological contribution atiyahsinger type index formula contain invariant subspace defined even projection homotopy invariant expressed term etainvariant result also shed new light pgilkey work etainvariants evenorder operator
Mathematics,elliptic operator odd subspace,elliptic theory constructed operator acting subspace defined via odd pseudodifferential projection subspace type arise calderon subspace first order elliptic differential operator manifold boundary spectral subspace selfadjoint elliptic differential operator odd order index formula obtained operator odd subspace closed manifold general boundary value problem prove etainvariant operator odd order evendimesional manifold dyadic rational number
Mathematics,elliptic operator subspace eta invariant,spectral etainvariant selfadjoint elliptic differential operator closed manifold rigid provided parity order opposite parity dimension manifold paper deal calculation fractional part etainvariant case method used obtain corresponding formula based index theorem elliptic operator subspace also utilizes ktheory coefficient zn particular shown group k zn realized elliptic operator symbol acting appropriate subspace
Mathematics,foliation nonclosed leaf noncompact surface,let x connected noncompact dimensional manifold possibly boundary delta foliation x leaf omegaindelta homeomorphic mathbb r trivially foliated neighborhood foliation plane studied w kaplan also gave topological classification proved plane split family open strip foliated parallel line glued along boundary interval however w kaplan construction depends choice interval foliation described nonunique way propose canonical cutting open strip give uniqueness classifying invariant also describe topological type closure strip additional assumption delta
Mathematics,classification resolving subcategories grade consistent function,classify certain resolving subcategories finitely generated module commutative noetherian ring r using integervalued function spec r application give complete classification resolving subcategories r locally hypersurface ring result also recover missing theorem auslander
Mathematics,tilting cotilting spectrum commutative noetherian ring,classify tilting cotilting class commutative noetherian ring term descending sequence specialization closed subset zariski spectrum consequently resolving subcategories finitely generated module bounded projective dimension classified also relate result hochster conjecture existence finitely generated maximal cohenmacaulay module
Mathematics,onetilting class module commutative ring,classify class arbitrary commutative ring consequence classify resolving subcategories finitely presented module projective dimension collection correspondence faithful gabriel topology finite type equivalently thomason subset spectrum avoiding set prime associated specific way ring also provide generalization classical fuchs salce tilting module classify equivalence class module finally characterize case tilting module arise perfect localization
Mathematics,annihilation cohomology decomposition derived category,proved element r center coherent ring lambda annihilates mathrm ext n lambda n positive integer n finitely presented lambda module n bounded derived category lambda extension subcategory consisting complex annihilated r obtained n fold extension lambda application finiteness dimension derived category
Mathematics,realization finitetype cluster algebra universal coefficient,categorify various finitetype cluster algebra coefficient using completed orbit category associated frobenius category namely frobenius category consider category finitely generated gorenstein projective module singular nakajima category associated dynkin diagram standard frobenius quotient particular able categorify finitetype skewsymmetric cluster algebra universal coefficient finitetype grassmannian cluster algebra along way classify standard frobenius model certain family triangulated orbit category include finitetype n cluster category integer ngeq
Mathematics,relation grothendieck group representationfiniteness,exact category mathcal e study butler condition arex relation grothendieck group mathcal e generated auslanderreiten conflations assumption show arex equivalent mathcal e finitely many indecomposables applied functorially finite torsion free class contravariantly finite resolving subcategories module category artin algebra category cohenmacaulay module order gorenstein finite global dimension also showed weaker assumption arex implies category syzygy mathcal e finitely many indecomposables
Mathematics,exact category big cohenmacaulay module finite representation type,one first remarkable result representation theory artin algebra due auslander ringeltachikawa characterization artin algebra representationfinite paper investigate aspect representationfiniteness general context exact category sense quillen framework introduce big object prove auslandertype splittingbigobjects theorem approach generalises unifies known result literature application method extend theorem auslander ringeltachikawa arbitrary dimension ie characterise cohenmacaulay order complete regular local ring finite representation type
Mathematics,introduction rapid decay property,introduction rapid decay property survey known result equivalent definition property also discus detail easy case g z everything paper wellknown different set people
Mathematics,berkovich spectrum element banach ring,adapting notion spectrum sigmaa element ultrametric banach algebra defined berkovich introduce briefly study berkovich spectrum sigma ber r u element u banach ring r spectrum compact subset affine analytic space z later identified equivalence class element complete valuation field r generated u unital banach ring sigma ber r u coincides spectrum r defined berkovich r unital complex banach algebra sigma ber r u folding usual spectrum sigmab u alone real axis nonarchimedean complete valuation field k infinite dimensional ultrametric k banach space e orthogonal base uin l e completely continuous operator show many different way define spectrum u give compact set sigma ber l e u application give lower bound valuation zero fredholm determinant det tcdot u defined serre complete valuation field extension k using give concrete example completely continuous operator whose fredholm determinant zero complete valuation field extension k
Mathematics,banachlike metric metric compact set,present study family metric space compact subset rn call shape metric geometric independent rotation translation metric enjoy many interesting property example existence minimal geodesic view space shape subset banach hilbert manifold define tangent manifold shape weak form talk riemannian geometry shape metric propose topologically equivalent hausdorff metric time regular since hope local uniqueness minimal geodesic also study property metric obtained isometrically identifying generic metric space subset banach space obtain rigidity result
Mathematics,new look julgvalette homotopy group acting tree,propose new look julgvalette theorem ktheoretic amenability group operating tree main tool generalization construction uniformly bounded representation free group due pytlik szwarc
