ID,Topic,Title,Content
239,Finance,stressvar new risk concept superior fund allocation,paper introduce novel approach risk estimation based nonlinear factor model stressvar svar developed evaluate risk hedge fund svar appears applicable wide range investment principle use fairly short sparse history hedge fund return identify relevant risk factor among broad set possible risk source risk profile obtained calibrating collection nonlinear singlefactor model opposed single multifactor model use risk profile long rich history factor ass possible impact known past crisis fund unveiling hidden risk called black swan backtests using data hedge fund demonstrate svar better comparable property several common var measure show le var exception perhaps even importantly case exception smaller amount ultimate test stressvar however usage fund allocating tool simulating realistic investment portfolio hedge fund show portfolio constructed using stressvar average outperforms market portfolio constructed using common var measure period feb june stressvar constructed portfolio outperforms market annually average competing var measure around performance number aug june even impressive svar portfolio outperforms market best competing measure
240,Finance,risk without return,riskonly investment strategy growing popularity traditional vestment strategy fallen short return target last decade however riskbased investor aware four thing first theoretical consideration empirical study show apparently dictinct riskbased investment strategy manifestation single effect second turnover associated transaction cost substantial drag return third capital diversification benefit may reduced fourth apparent connection performance risk diversification analyze risk diversification benefit consistent way introduce risk diversification index rdi measure risk concentration complement herfindahlherschman index hhi capital concentration
241,Finance,contagious synchronization endogenous network formation financial network,bank choose similar investment strategy financial system becomes vulnerable common shock model simple financial system bank decide investment strategy based private belief state world social belief formed observing action peer observing larger group peer conveys information thus lead stronger social belief extending standard model bayesian updating social network show probability bank synchronize investment strategy state nonmatching action critically depends weighting private social belief effect alleviated bank choose peer endogenously network formation process internalizing externality arising social learning
242,Finance,speculative trading prospect theory transaction cost,speculative agent prospect theory preference chooses optimal time purchase sell indivisible risky asset maximize expected utility roundtrip profit net transaction cost optimization problem formulated sequential optimal stopping problem provide complete characterization solution depending preference market parameter well initial price asset optimal strategy buy hold buy low sell high buy high sell higher trading transaction cost necessarily curb speculative trading example large proportional transaction cost sale unambiguously suppress trading participation introducing fixed market entry fee indeed encourage trading asset price level high
243,Finance,sigmoidbased functional description volatility smile,propose new static parameterization implied volatility surface constructed using polynomial sigmoid function combined term parameterization flexible enough fit market implied volatility demonstrate smile skew arbitragefree calibration algorithm considered construct implied volatility surface grid strikeexpiration space guarantee lack arbitrage every node grid also demonstrate construct arbitragefree interpolation extrapolation time well build local volatility implied pdf surface asymptotic behavior parameterization discussed well result stability calibrated parameter presented numerical example show robustness proposed approach building surface well demonstrate better quality fit compared known model
244,Finance,icurrency,discus idea purely algorithmic universal world icurrency set forth kakushadze liew http expanded kakushadze liew http light recent development including libra libra contender become icurrency among thing analyze libra proposal including stability volatility aspect discus various issue must addressed instance one expect cryptocurrency libra trade narrow band without robust monetary policy presentation main text paper intentionally nontechnical followed extensive appendix mathematical description dynamic crypto currency exchange rate target zone mechanism keeping exchange rate breaching band role volatility etc
245,Finance,new central bank strategy toward monetary financial instability management finance econophysical analysis nonlinear dynamical financial system,describe innovation finance introduced recent decade analyze business regulatory challenge faced financial industry present disruptive change global capital market use integrative thinking approach formulate new central bank strategy propose new strategy focused constant management monetary financial instability using knowledge base field econophysics propose new theoretical model economics called nonlinear dynamic stochastic general equilibrium ndsge take account nonlinearities appearing interaction business cycle show central bank apply knowledge gained econophysical analysis understand complex process national financial system time high volatility global capital market able govern national financial system successfully
246,Finance,risk management application econophysics analysis central bank financial institution,purpose research article discover econophysics analysis complement econometrics model application risk management central bank financial institution operating within nonlinear dynamical financial system consider modern risk management model show appropriate technique calculate various existing risk finance make comment possible limitation model statistical modeling volatility autoregressive conditional heteroskedasticity garch model nonlinearities appearance nonlinear dynamical financial system propose various type nonlinearities originate financial economical system taken detailed consideration cost capital calculation finance economics propose new theory nonlinear dynamic volatility new nonlinear dynamic chaos ndc volatility model statistical modeling financial volatility aim determine value risk
247,Finance,aggregation operator measurement systemic risk,policy objective safeguarding financial stability stimulated wave research systemic risk analytics yet still face challenge measurability paper model systemic risk tapping expert knowledge financial supervisor decompose systemic risk number interconnected segment level vulnerability measured system modeled form fuzzy cognitive map fcm node represent vulnerability segment link interconnectedness main problem tackled paper aggregation value different interrelated node network obtain estimate systemic risk end choquet integral employed aggregating expert evaluation measure allows integration interrelation among factor aggregation process approach illustrated two application european setting first provide estimation systemic risk paneuropean setup second estimate countrylevel risk allowing granular decomposition set starting point use rich oftentimes tacit knowledge policy organization
248,Finance,taming basel leverage cycle,effective risk control must make tradeoff microprudential risk exogenous shock individual institution macroprudential risk caused systemic interaction investigate simple dynamical model understanding tradeoff consisting bank leverage target unleveraged fundamental investor subject exogenous noise clustered volatility parameter space three region stable region system always reach fixed point equilibrium ii locally unstable region characterized cycle chaotic behavior iii globally unstable region crude calibration parameter data put model region ii region slowly building price bubble resembling great moderation followed crash period approximately year dub basel leverage cycle propose criterion rating macroprudential policy based ability minimize risk given average leverage construct one parameter family leverage policy allows u vary procyclical policy basel ii iii leverage decrease volatility increase countercyclical policy leverage increase volatility increase find best policy depends critically three parameter average leverage used bank relative size bank fundamentalist amplitude exogenous noise basel ii optimal exogenous noise high bank small leverage low opposite limit bank large leverage high optimal policy closer constant leverage also find systemic risk dramatically decreased lowering leverage target adjustment speed bank
249,Finance,dynamic leverage cycle,present simple agentbased model financial system composed leveraged investor bank invest stock manage risk using valueatrisk constraint based historical observation asset price valueatrisk constraint implies perceived risk low leverage high vice versa phenomenon dubbed procyclical leverage show lead endogenous irregular oscillation gradual increase stock price leverage followed drastic market collapse ie leverage cycle phenomenon studied using simplified model give deeper understanding dynamic nature feedback loop instability underlying leverage cycle introduce flexible leverage regulation policy possible continuously tune procyclical countercyclical leverage policy sufficiently countercyclical bank risk sufficiently low endogenous oscillation disappears price go fixed point always leverage ceiling dynamic unstable countercyclical leverage used raise ceiling also study impact leverage cycle direct temporal control bank riskiness via bank required valueatrisk quantile rule regulator relaxes valueatrisk quantile following negative stock price shock tightens following positive shock policy rule reduce amplitude leverage cycle effectiveness highly dependent choice parameter finally investigate fixed limit leverage show control leverage cycle
250,Finance,disaster resilience asset price,paper investigates whether security market price effect social distancing firm operation document firm resilient social distancing significantly outperformed lower resilience outbreak even controlling standard risk factor similar crosssectional return differential already emerged crisis cumulative return differential le resilient firm similar size outbreak suggesting growing awareness pandemic risk well advance materialization finally use stock option price infer market return expectation onset pandemic even twoyear horizon stock pandemicresilient firm expected yield significantly lower return le resilient one reflecting lower exposure disaster risk hence going forward market appear price exposure new risk factor namely pandemic risk
251,Finance,surplusinvariant lawinvariant conic acceptance set must set induced valueatrisk,regulator interested proposing capital adequacy test specifying acceptance set firm capital position end given period set need surplusinvariant ie depend surplus firm shareholder test mean protect firm liability holder prove surplusinvariant lawinvariant conic acceptance set must set capital position whose valueatrisk given level le zero result still hold replace conicity numeraireinvariance property stipulating whether firm pass test depend currency used denominate asset
252,Finance,optimal implementation delay taxation tradeoff lévy risk process,paper consider two problem optimal implementation delay taxation tradeoff spectrally negative l e vy insurance risk process first case assume insurance company start pay tax surplus reach certain level b termination time business terminal value incurred company total expected discounted value tax payment plus terminal value maximized obtain optimal implementation level b second case company still pay tax subject implementation level capital injection prevent bankruptcy total expected discounted value tax payment minus capital injection cost maximized obtain optimal implementation level numerical example also given illustrate main result paper
253,Finance,model risk analysis via investment structuring,origin risk material two fundamental question risk analysis quantitative structuring technology building financial product provides economically meaningful answer question considering risk investment opportunity structure investment reveals precise source risk expected performance measure materiality demonstrate capability quantitative structuring using concrete practical example model risk option voltargeted index
254,Finance,statistical indistinguishability complete incomplete market,possibility statistical evaluation market completeness incompleteness investigated continuous time diffusion stock market model known market completeness robust property small random deviation coefficient convert complete market model incomplete one paper show market incompleteness also nonrobust small deviation convert incomplete model complete one precisely shown incomplete market wide class model exists complete market model arbitrarily close path stock price market parameter lead counterintuitive conclusion incomplete market indistinguishable complete market term market statistic
255,Finance,minority game black scholes pricing,paper study continuum time dynamic stock market agent behavior modeled minority game grand canonical minority game dynamic derived generalized geometric brownian motion black scholes formula calibration minority game grand canonical minority game mean characteristic parameter performed conclude game asymmetric phase characteristic parameter close critical one coherent option implied volatility market
256,Finance,housing risk return evidence housing assetpricing model,paper investigates riskreturn relationship determination housing asset pricing paper evaluates behavioral hypothesis advanced case shiller study boom postboom housing market paper specifies test multifactor housing asset pricing model model evaluate whether market factor well measure risk including idiosyncratic risk momentum msa size effect explanatory power metropolitanspecific housing return test robustness asset pricing result inclusion control socioeconomic variable commonly represented house price literature including change employment affordability foreclosure incidence find sizable statistically significant influence market factor msa house price return moreover show market beta varied substantially time also result largely robust inclusion explanatory variable including standard measure risk housing market fundamental additional test model validity using famamacbeth framework offer strong support positive risk return relationship housing finding supportive application housing investment riskreturn framework explanation variation metroarea crosssection timeseries u house price return result strongly corroborate caseshiller survey research indicating importance speculative force determination u housing return
257,Finance,comparative anatomy reit residential real estate index return risk distributional characteristic,real estate investment trust reit truly liquid asset related real estate investment study behavior u reit past three decade document return characteristic reit somewhat le market risk equity beta broad market index average decomposing covariance principal component reveals several strong factor reit characteristic differ extent pcaseshiller sc residential real estate index partly attributable method index construction examination reit suggests investment real estate far risky might inferred widelyfollowed sc series reit unlike sc series forward looking help prediction sc return reit forecast sc return reasonably precise number period
258,Finance,characteristic function implied volatility expansion,strictly positive martingale exp x x characteristic function provide expansion implied volatility expansion explicit sense involves integral polynomial log strike illustrate versatility expansion computing approximate implied volatility smile three wellknown martingale model one finite activity exponential levy model merton one infinite activity exponential levy model variance gamma one stochastic volatility model heston finally illustrate expansion used perform modelfree calibration empirically observed implied volatility surface
259,Finance,exact smile local volatility model,introduce new class local volatility model within framework obtain expression price european option ii induced implied volatility smile illustration framework perform specific pricing implied volatility computation cevlike example numerical example provided
260,Finance,smile certain lévytype model,consider class asset whose riskneutral pricing dynamic described exponential levytype process subject default class process consider feature locallydependent drift diffusion defaultintensity well locallydependent levy measure using technique regular perturbation theory fourier analysis derive series expansion price europeanstyle option also provide precise condition series expansion converges exact price additionally certain subclass asset modeling framework derive expansion implied volatility induced option pricing formula implied volatility expansion exact within radius convergence example framework propose class cevlike levytype model within class approximate option price computed single fourier integral approximate implied volatility explicit ie integration required furthermore class cevlike levytype model shown provide tight fit implied volatility surface index option
261,Finance,exponential lévytype model stochastic volatility stochastic jumpintensity,consider problem valuing european option written asset whose dynamic described exponential levytype model framework volatility jumpintensity allowed vary stochastically time common driving factor one fastvarying one slowvarying using fourier analysis derive explicit formula approximate price europeanstyle derivative whose payoff generalized fourier transform particular includes european call put theoretical perspective result extend class multiscale stochastic volatility model citet fps model exponential levy type financial perspective inclusion jump stochastic volatility allow u capture termstructure implied volatility illustrate flexibility modeling framework extend five exponential levy process include stochastic volatility jumpintensity extended model using single fastvarying factor volatility jumpintensity perform calibration implied volatility surface result show decisively extended framework provides significantly better fit implied volatility traditional exponential levy model fast meanreverting stochastic volatility model citet fps
262,Finance,pricing option illiquid asset liquid proxy using utility indifference dynamicstatic hedging,work address problem optimal pricing hedging european option illiquid asset z using two proxy liquid asset liquid european option another liquid asset assume shedge dynamic yhedge static using indifference pricing approach derive hjb equation value function solve analytically quadrature using asymptotic expansion around limit perfect correlation asset z paper apply framework incomplete market version creditequity merton model approach used asset class equity commodity fx etc eg pricing hedging option illiquid strike illiquid exotic option
263,Finance,second order multiscale stochastic volatility asymptotics stochastic terminal layer analysis calibration,multiscale stochastic volatility model developed efficient way capture principle effect derivative pricing portfolio optimization randomly varying volatility recent book fouque papanicolaou sircar lna cup analyzes model volatility underlying driven two diffusion one fast meanreverting one slowvarying provides first order approximation european option price implied volatility surface calibrated market data present full second order asymptotics considerably complicated due terminal layer near option expiration time find second order implied volatility approximation depends quadratically logmoneyness capturing convexity implied volatility curve seen data introduce new probabilistic approach terminal layer analysis needed derivation second order singular perturbation term calibrate p option data
264,Finance,asset price risk aversion,standard asset pricing model ccapm epsteinzin nonexpected utility model counterintuitively predict equilibrium asset price rise representative agent risk aversion increase income effect implies enhanced saving result increase risk aversion dominates substitution effect cause representative agent reallocate portfolio favour riskless asset demand security increase thus asset price forced rise representative agent risk adverse disentangling risk aversion intertemporal substituability demonstrate risky asset price increasing function coefficient risk aversion elasticity intertemporal substitution eis exceeds unity result first proved par epstein stationary economy setting constant risk aversion shown hold true nonstationary economy variable constant risk aversion coefficient conclusion eis probably exceeds unity
265,Finance,asset pricing heterogeneous belief illiquidity,paper study equilibrium price asset traded continuous time n agent heterogeneous belief state process underlying asset payoff propose tractable model agent maximize expected return quadratic cost inventory trading rate unique equilibrium price characterized weakly coupled system linear parabolic equation show holding liquidity cost play dual role derive leadingorder asymptotics small transaction holding cost give insight equilibrium consequence illiquidity
266,Finance,valuing tradeability exponential lévy model,present article provides novel theoretical way evaluate tradeability market ordinary exponential levy type consider nontradeability particular type market illiquidity investigate impact price asset starting adaption continuoustime optional asset replacement problem initiated mcdonald siegel derive tradeability premium subsequently characterize term freeboundary problem provides simple way compute nontradeability value eg mean standard numerical technique particular express price nontradeable asset percentage price tradeable equivalent approach illustrated via numerical example discus various property tradeability premium
267,Finance,inside money procyclical leverage banking catastrophe,explore model interaction bank outside investor ability bank issue inside money shortterm liability believed convertible currency par generate collapse asset price widespread bank insolvency bank investor share common belief future value certain longterm asset different objective function change common belief result portfolio adjustment trade positive belief shock induce bank buy risky asset investor bank finance purchase issuing new shortterm liability negative belief shock induce bank sell asset order reduce chance insolvency tolerably low level supply asset lower price result multiple marketclearing price sufficiently severe negative shock cause set equilibrium price contract manner given cusp catastrophe causing price plummet discontinuously bank become insolvent successive positive negative shock equal magnitude cancel rather banking catastrophe occur even belief simply return initial state capital requirement prevent crisis curtailing expansion balance sheet belief become optimistic also force larger price decline emergency asset price support understood attempt central bank coordinate expectation equilibrium solvency
268,Finance,completing cva liquidity firmlevel position collateralized trade,bilateral cva currently implement counterintuitive effect profiting one widening cd spread ie increased risk default practice unified picture cva liquidity introduced morini prampolini contributed understanding however two significant omission practical implementation come source ie position booked usual positionkeeping system first omission firmlevel position change value upon firm default example goodwill line item balance sheet typically written zero default another example would firm equity second omission relates collateralized position position money future positive probability require funding secured using position contingent future funding position usually booked positionkeeping system show include two type position thus help complete unified picture cva liquidity particular large complex financial institution profited spread widening show including goodwill would resulted loss conservative assumption whilst make similar assessment collateralized derivative portfolio calculate funding cost cva default range swap find cva positive contribution example
269,Finance,mva initial margin valuation adjustment replication regression,initial margin requirement becoming increasingly common feature derivative market however valuation derivative collateralisation piterbarg counterparty risk unsecured funding cost fva presence regulatory capital kva established valuation adjustment hitherto initial margin considered paper extends semireplication framework later extended cover cost initial margin leading margin valuation adjustment mva initial margin requirement typically generated use var cvar model given form mva integral expected initial margin profile would lead excessive computational cost brute force calculation used hence also propose computationally efficient approach calculation mva use regression technique longstaffschwartz augmented compression lsac
270,Finance,toward robust earlywarning model horse race ensemble model uncertainty,paper present first step toward robust model crisis prediction conduct horse race conventional statistical method recent machine learning method earlywarning model individual model literature often built isolation method exercise high relevance assessing relative performance wide variety method test various ensemble approach aggregating information product built model providing robust basis measuring countrylevel vulnerability finally provide approach estimating model uncertainty earlywarning exercise particularly model performance uncertainty model output uncertainty approach put forward paper shown europe playground generally result show conventional statistical approach outperformed advanced machine learning method knearest neighbor neural network particularly model aggregation approach ensemble learning
271,Finance,modeling price bitcoin geometric fractional brownian motion monte carlo approach,longterm dependence bitcoin btc manifesting hurst exponent h exploited order predict future btcusd price monte carlo simulation geometric fractional brownian motion realisation performed extension historical data accuracy statistical inference probable bitcoin price beginning usd
272,Finance,using string invariant prediction searching optimal parameter,developed novel prediction method based string invariant method require learning small set parameter must set achieve optimal performance implemented evolutionary algorithm parametric optimization tested performance method artificial real world data compared performance statistical method number artificial intelligence method used data result prediction competition benchmark result show method performs well single step prediction method performance multiple step prediction need improved method work well wide range parameter
273,Finance,inferring volatility heston model relative information theoretical approach,stochastic volatility model describe asset price st driven unobserved process capturing random dynamic volatility sigmat quantify much information sigmat inferred asset price st term shannon mutual information st sigmat motivates careful numerical analytical study information theoretic property heston model addition study general class discrete time model motivated machine learning perspective case find large uncertainty volatility estimate quite fundamental information theoretic reason
274,Finance,spurious seasonality detection nonparametric test proposal,paper offer general comprehensive definition dayoftheweek effect using symbolic dynamic develop unique test based ordinal pattern order detect test uncovers fact socalled dayoftheweek effect partly artifact hidden correlation structure data present simulation based artificial time series well whereas time series generated long memory prone exhibit daily seasonality pure white noise signal exhibit pattern preference since non parametric test requires assumption distribution return could practical alternative conventional econometric test made also exhaustive application proposed technique stock index around world finally paper highlight relevance symbolic analysis economic time series study
275,Finance,microtomacro approach return volume waiting time,fundamental variable financial market price return important role also played trading volume propose new multivariate model take account price return logarithmic variation trading volume also waiting time latter intended time interval change trade price volume stock approach based generalization semimarkov chain endogenous index process introduced also take account dependence structure mentioned variable mean copula proposed model motivated empirical evidence known financial literature also confirmed work analysing real data italian stock market period august august using monte carlo simulation show model reproduces empirical evidence
276,Finance,long short memory economics fractionalorder difference differentiation,long short memory economic process usually described socalled discrete fractional differencing fractional integration prove discrete fractional differencing integration grunwaldletnikov fractional difference noninteger order equation arima p q arfima p q model fractionalorder difference equation grunwaldletnikov difference order prove long short memory power law described exact fractionalorder difference fourier transform demonstrates power law exactly fractional differencing grunwaldletnikov fractional difference give exact result long short memory power law since fourier transform discrete operator satisfy power law neighborhood zero prove economic process continuous time long short memory characterized power law described fractional differential equation
277,Finance,graphical model correlated default,simple graphical model correlated default proposed explicit formula loss distribution algebraic geometry technique employed show model well posed default dependence represents given marginal distribution single firm pairwise correlation matrix technique also provide calibration algorithm based maximum likelihood estimation finally model compared standard normal copula model term tail loss distribution implied correlation smile
278,Finance,dependent default recovery mcmc study downturn lgd credit risk model,empirical evidence recovery rate tend go number default go economic downturn taken account estimation capital credit risk required basel ii cover loss adverse economic downturn socalled downturn lgd requirement paper present estimation lgd credit risk model default recovery dependent via latent systematic risk factor using bayesian inference approach markov chain monte carlo method approach allows joint estimation model parameter latent systematic factor relevant uncertainty result using moody annual default recovery rate corporate bond period show impact parameter uncertainty economic capital significant assessed practitioner
279,Finance,random selection factor preserve correlation structure linear factor model high degree,highdimensional vector space two randomlychosen vector almost orthogonal high probability starting observation develop statistical factor model random factor model factor chosen random based random projection method randomness factor consequence covariance matrix well preserved linear factor representation also enables derivation probabilistic bound accuracy random factor representation timeseries crosscorrelations covariance application analyze reproduction timeseries crosscorrelation coefficient welldiversified russell equity index
280,Finance,dynamic approach merging network theory credit risk technique ass systemic risk financial network,interconnectedness financial institution affect instability credit crisis quantify systemic risk introduce pd model dynamic model combine credit risk technique contagion mechanism network exposure among bank potential loss distribution obtained multiperiod monte carlo simulation considers probability default pd bank tendency defaulting time interval contagion process increase pd bank exposed toward distressed counterparties systemic risk measured statistic loss distribution contribution node quantified new measure pdrank pdimpact illustrate model work network european global systemically important bank certain range bank capital asset volatility result reveal emergence strong contagion regime lower default correlation bank corresponds higher loss opposite diversification benefit postulated standard credit risk model used bank regulator could therefore underestimate capital needed overcome period crisis thereby contributing financial system instability
281,Finance,application correlation clustering portfolio diversification,paper present novel application clustering algorithm developed constructing phylogenetic network correlation matrix stock listed shanghai stock market show visualizing correlation matrix using neighbornet network using circular ordering produced construction network reduce risk diversified portfolio compared random industry group based selection method time market increase
282,Finance,dynamic prize linked saving maximizing saving managing risk,prize linked saving account provide return form randomly chosen account receiving large cash prize lieu guaranteed uniform interest rate model became legal american national bank upon bipartisan passage american saving promotion act december many state deregulated option state chartered bank credit union recent year prize linked saving program unique appeal proven societal benefit product still available vast majority american demonstrated interest product supply side may bottleneck prevailing consensus prize linked saving primarily appeal low income consumer paper examines le common dynamic prize model prize linked saving show might result larger average account size paper proposes three method managing risk model test two using monte carlo simulation conclude tested method effective mitigating severe risk
283,Finance,entropy transfer entropy dow jones build asian crisis,entropy measure various incarnation play important role study stochastic time series providing important insight correlative causative structure stochastic relationship individual component system recent application entropic technique linear progenitor pearson correlation granger causality included normal well critical period system dynamical evolution measure entropy pearson correlation transfer entropy intraday price change dow jones industrial average period immediately leading including asian financial crisis subsequent minicrash djia october use novel variation transfer entropy dynamically adjusts arrival rate individual price require binning data show quite different relationship emerge given conventional pearson correlation equity preliminary result illustrate modified form te compare result using pearson correlation
284,Finance,deep hedging longterm financial derivative,study present deep reinforcement learning approach global hedging longterm financial derivative similar setup coleman et al considered risk management lookback option embedded guarantee variable annuity ratchet feature deep hedging algorithm buehler et al applied optimize neural network representing global hedging policy quadratic nonquadratic penalty best author knowledge first paper present extensive benchmarking global policy longterm contingent claim use various hedging instrument eg underlying standard option presence jump risk equity monte carlo experiment demonstrate vast superiority nonquadratic global hedging result simultaneously downside risk metric two three time smaller best benchmark significant hedging gain analysis show neural network able effectively adapt hedging decision different penalty stylized fact risky asset dynamic experiencing simulation financial market exhibiting feature numerical result also indicate nonquadratic global policy significantly geared towards long equity risk entail earning equity risk premium
285,Finance,holderextendible european option correction extension,financial contract option allow holder extend contract maturity paying additional fixed amount found many application finance closedform solution price option appeared literature case contract underlying asset follows geometric brownian motion constant interest rate volatility nonnegative dividend yield paper option price derived case underlying asset follows geometric brownian motion timedependent drift volatility important use solution real life application formula derived drift may include nonnegative negative dividend yield latter case result new solution type studied literature several typographical error formula holderextendible put typically repeated textbook software corrected
286,Finance,golden target analyzing tracking performance leveraged gold etf,paper study empirical tracking performance leveraged etf gold price relationship gold spot future tracking gold spot find optimized portfolio shortterm gold future highly effective replicating price markettraded gold etf gld also exhibit similar tracking performance however show leveraged gold etf tend underperform corresponding leveraged benchmark moreover underperformance worsens longer holding period contrast illustrate dynamic portfolio gold future track significantly better various static portfolio dynamic portfolio also consistently outperforms respective markettraded letfs different leverage ratio multiple year
287,Finance,statistical inference timechanged brownian motion credit risk model,consider structural credit modeling important special case logleverage ratio firm timechanged brownian motion tcbm timechange taken independent increasing process following approach black cox one defines time default first passage time logleverage ratio cross level zero rather adopt classical notion first passage associated numerical challenge accept alternative notion applicable tcbms called first passage second kind demonstrate statistical inference efficiently implemented new class model allows u compare performance two version tcbms variance gamma vg model exponential jump model exp blackcox model applied year long data set weekly credit default swap cd quote ford motor co conclusion two tcbm model essentially one extra parameter significantly outperform classic blackcox model
288,Finance,libor crossroad stochastic switching detection using information theory quantifier,paper study time series libor rate classified seven maturity four currency last year analysis performed using novel technique financial economics complexityentropy causality plane planar representation allows discrimination different stochastic chaotic regime using temporal analysis based moving window paper unveals abnormal movement libor time series arround period financial crisis alteration stochastic dynamic libor contemporary press called libor scandal ie manipulation interest rate carried several prime bank argue methodology suitable market watch mechanism make visible temporal redution informational efficiency market
289,Finance,stock return forecast examination mean artificial neural network,validity efficient market hypothesis severe scrutiny since several decade however evidence conclusive artificial neural network provide modelfree mean analize prediction power past return current return chapter analizes predictability intraday brazilian stock market using backpropagation artificial neural network selected stock bovespa index according different market capitalization proxy stock size find predictability related capitalization particular larger stock le predictable smaller one
290,Finance,pricing option exponential levy neural network,paper propose exponential levy neural network elnn option pricing new nonparametric exponential levy model using artificial neural network ann elnn fully integrates anns exponential levy model conventional pricing model elnn improve annbased model avoid several essential issue unacceptable outcome inconsistent pricing overthecounter product moreover elnn first applicable nonparametric exponential levy model virtue outstanding research optimization field ann existing nonparametric model vulnerable employed practice empirical test p option price show elnn outperforms two parametric model merton kou model term fitting performance stability estimate
291,Finance,numerical analysis modified kirk formula application spread option pricing approximation numerical analysis modified kirk formula application spread option pricing approximation,paper study recent development approximation spread option pricing kirk approximation extremely flawed case correlation high explore recent development allows approximating simplicity accuracy option price ass goodness fit new method increase dramatically number simulation scenario test new method compare original kirk formula simulation confirmed modified kirk approximation method extremely accurate improving kirk approach twoasset spread option
292,Finance,datadriven option pricing using single multiasset supervised learning,propose three different data driven approach pricing european style call option using supervised machinelearning algorithm proposed approach tested two stock market index banknifty indian equity market although neither historical implied volatility used input result show trained model able capture option pricing mechanism better similar black scholes formula experiment choice scale free io allows u train model using combined data multiple different asset financial market allows model achieve far better generalization predictive capability also solves problem paucity data primary limitation using machine learning technique also illustrate performance trained model period leading stock market crash jan april
293,Finance,testing semistrong form efficiency prewar japanese stock market,paper examines fama semistrong form efficient market hypothesis emh prewar japanese stock market using new dataset particularly focus relationship prewar japanese stock market several government policy intervention explore whether semistrong form stock market efficiency evolves time capture longrun impact government policy intervention stock market measure timevarying joint degree market efficiency timevarying impulse response based ito et al generalized least squaresbased timevarying vector autoregressive model empirical result reveal joint degree market efficiency prewar japanese stock market fluctuated time external event policy change war semistrong form emh almost supported prewar japanese stock market market rapidly reflect information external event time therefore conclude lo adaptive market hypothesis supported prewar japanese stock market even consider public information affect stock market
294,Finance,volatility dividend risk perpetual american option,american option financial instrument exercised time expiration paper study problem pricing kind derivative within framework property volatility dividend policy underlaying stock change random instant time way forecast final value assumption model actual market condition relevant fact may potentially affect firm entail sharp predictable effect analyse consequence potential risk perpetual american derivative topic connected wide class recurrent problem physic holder american option must look fair price optimal exercise strategy typical question free absorbing boundary present explicit solution common contract specification derive analytical expression concerning mean higher moment exercise time
295,Finance,tail risk premia longterm equity investor,use p l particular class swap representing variance higher moment log return estimator empirical study investigates factor determining variance highermoment risk premia class discretisation invariant subclass swap neuberger aggregating characteristic besides market excess return momentum dominant driver skewness kurtosis risk premia exhibit highly significant negative correlation contrast variance risk premium responds positively size negatively growth correlation variance tail risk premia relatively low compared previous research particularly high sampling frequency finding extend prior research determinant risk premia furthermore meticulous dataconstruction methodology avoids unwanted artefact distort result
